Affy.ID	Gene.ID	Gene.Type
10344323	ENSMUSG00000030058	protein_coding
10344325	ENSMUSG00000022365	protein_coding
10344330	ENSMUSG00000022193	protein_coding
10344332	ENSMUSG00000025261	protein_coding
10344333	ENSMUSG00000020368	protein_coding
10344342	ENSMUSG00000015341	protein_coding
10344347	ENSMUSG00000014355	protein_coding
10344360	ENSMUSG00000032112	protein_coding
10344362	ENSMUSG00000015341	protein_coding
10344363	ENSMUSG00000028759	protein_coding
10344371	ENSMUSG00000071415	protein_coding
10344375	ENSMUSG00000041645	protein_coding
10344379	ENSMUSG00000067851	protein_coding
10344380	ENSMUSG00000020088	protein_coding
10344387	ENSMUSG00000026878	protein_coding
10344389	ENSMUSG00000030868	protein_coding
10344392	ENSMUSG00000035505	protein_coding
10344393	ENSMUSG00000005442	protein_coding
10344402	ENSMUSG00000014355	protein_coding
10344410	ENSMUSG00000087260	protein_coding
10344413	ENSMUSG00000022770	protein_coding
10344414	ENSMUSG00000006699	protein_coding
10344415	ENSMUSG00000022898	protein_coding
10344416	ENSMUSG00000026553	protein_coding
10344418	ENSMUSG00000022898	protein_coding
10344422	ENSMUSG00000022100	protein_coding
10344423	ENSMUSG00000001158	protein_coding
10344425	ENSMUSG00000022365	protein_coding
10344427	ENSMUSG00000025224	protein_coding
10344433	ENSMUSG00000020368	protein_coding
10344439	ENSMUSG00000032112	protein_coding
10344447	ENSMUSG00000028759	protein_coding
10344456	ENSMUSG00000021096	protein_coding
10344457	ENSMUSG00000029405	protein_coding
10344462	ENSMUSG00000021556	protein_coding
10344466	ENSMUSG00000032112	protein_coding
10344467	ENSMUSG00000037373	protein_coding
10344473	ENSMUSG00000029446	protein_coding
10344476	ENSMUSG00000020368	protein_coding
10344478	ENSMUSG00000021096	protein_coding
10344489	ENSMUSG00000020936	protein_coding
10344490	ENSMUSG00000002332	protein_coding
10344493	ENSMUSG00000014355	protein_coding
10344495	ENSMUSG00000005982	protein_coding
10344497	ENSMUSG00000024740	protein_coding
10344505	ENSMUSG00000028646	protein_coding
10344509	ENSMUSG00000022898	protein_coding
10344512	ENSMUSG00000028646	protein_coding
10344515	ENSMUSG00000025224	protein_coding
10344516	ENSMUSG00000025224	protein_coding
10344518	ENSMUSG00000018585	protein_coding
10344519	ENSMUSG00000035505	protein_coding
10344523	ENSMUSG00000029234	protein_coding
10344527	ENSMUSG00000007036	protein_coding
10344528	ENSMUSG00000008855	protein_coding
10344530	ENSMUSG00000008855	protein_coding
10344533	ENSMUSG00000020459	protein_coding
10344542	ENSMUSG00000021327	protein_coding
10344544	ENSMUSG00000025224	protein_coding
10344545	ENSMUSG00000020459	protein_coding
10344551	ENSMUSG00000078713	protein_coding
10344553	ENSMUSG00000022770	protein_coding
10344560	ENSMUSG00000020708	protein_coding
10344561	ENSMUSG00000022770	protein_coding
10344566	ENSMUSG00000019868	protein_coding
10344570	ENSMUSG00000025224	protein_coding
10344571	ENSMUSG00000026878	protein_coding
10344575	ENSMUSG00000026878	protein_coding
10344577	ENSMUSG00000014355	protein_coding
10344583	ENSMUSG00000071415	protein_coding
10344584	ENSMUSG00000025261	protein_coding
10344585	ENSMUSG00000022194	protein_coding
10344586	ENSMUSG00000030751	protein_coding
10344587	ENSMUSG00000026553	protein_coding
10344589	ENSMUSG00000008855	protein_coding
10344591	ENSMUSG00000021282	protein_coding
10344597	ENSMUSG00000027828	protein_coding
10344601	ENSMUSG00000001289	protein_coding
10344604	ENSMUSG00000032112	protein_coding
10344607	ENSMUSG00000020936	protein_coding
10344610	ENSMUSG00000029405	protein_coding
10344633	ENSMUSG00000033813	protein_coding
10344637	ENSMUSG00000033793	protein_coding
10344653	ENSMUSG00000025905	protein_coding
10344658	ENSMUSG00000025907	protein_coding
10344674	ENSMUSG00000087247	protein_coding
10344679	ENSMUSG00000033740	protein_coding
10344707	ENSMUSG00000051285	protein_coding
10344723	ENSMUSG00000061024	protein_coding
10344725	ENSMUSG00000025911	protein_coding
10344743	ENSMUSG00000067879	protein_coding
10344750	ENSMUSG00000025915	protein_coding
10344772	ENSMUSG00000046101	protein_coding
10344789	ENSMUSG00000056763	protein_coding
10344797	ENSMUSG00000056763	protein_coding
10344799	ENSMUSG00000056763	protein_coding
10344801	ENSMUSG00000056763	protein_coding
10344803	ENSMUSG00000056763	protein_coding
10344805	ENSMUSG00000056763	protein_coding
10344807	ENSMUSG00000056763	protein_coding
10344809	ENSMUSG00000056763	protein_coding
10344811	ENSMUSG00000056763	protein_coding
10344813	ENSMUSG00000056763	protein_coding
10344815	ENSMUSG00000056763	protein_coding
10344817	ENSMUSG00000056763	protein_coding
10344819	ENSMUSG00000056763	protein_coding
10344821	ENSMUSG00000056763	protein_coding
10344837	ENSMUSG00000048960	protein_coding
10344879	ENSMUSG00000057715	protein_coding
10344897	ENSMUSG00000016918	protein_coding
10344924	ENSMUSG00000067813	protein_coding
10344931	ENSMUSG00000058558	protein_coding
10344935	ENSMUSG00000092083	protein_coding
10344939	ENSMUSG00000025925	protein_coding
10344952	ENSMUSG00000025921	protein_coding
10344960	ENSMUSG00000025940	protein_coding
10344966	ENSMUSG00000025779	protein_coding
10344973	ENSMUSG00000025777	protein_coding
10344981	ENSMUSG00000067780	protein_coding
10344990	ENSMUSG00000025776	protein_coding
10345007	ENSMUSG00000042596	protein_coding
10345016	ENSMUSG00000025927	protein_coding
10345025	ENSMUSG00000037851	protein_coding
10345032	ENSMUSG00000025929	protein_coding
10345037	ENSMUSG00000025931	protein_coding
10345046	ENSMUSG00000041809	protein_coding
10345058	ENSMUSG00000025933	protein_coding
10345065	ENSMUSG00000025934	protein_coding
10345074	ENSMUSG00000045031	protein_coding
10345077	ENSMUSG00000067750	protein_coding
10345083	ENSMUSG00000085079	protein_coding
10345091	ENSMUSG00000026156	protein_coding
10345101	ENSMUSG00000026147	protein_coding
10345141	ENSMUSG00000073725	protein_coding
10345183	ENSMUSG00000033862	protein_coding
10345190	ENSMUSG00000050217	protein_coding
10345197	ENSMUSG00000026063	protein_coding
10345203	ENSMUSG00000025464	protein_coding
10345212	ENSMUSG00000026058	protein_coding
10345230	ENSMUSG00000004768	protein_coding
10345241	ENSMUSG00000026131	protein_coding
10345357	ENSMUSG00000026127	protein_coding
10345368	ENSMUSG00000026127	protein_coding
10345370	ENSMUSG00000026126	protein_coding
10345387	ENSMUSG00000026125	protein_coding
10345393	ENSMUSG00000026124	protein_coding
10345401	ENSMUSG00000045174	protein_coding
10345404	ENSMUSG00000037509	protein_coding
10345406	ENSMUSG00000037509	protein_coding
10345409	ENSMUSG00000037509	protein_coding
10345411	ENSMUSG00000037509	protein_coding
10345423	ENSMUSG00000026123	protein_coding
10345442	ENSMUSG00000045216	protein_coding
10345445	ENSMUSG00000037447	protein_coding
10345457	ENSMUSG00000037432	protein_coding
10345482	ENSMUSG00000037408	protein_coding
10345492	ENSMUSG00000001138	protein_coding
10345509	ENSMUSG00000026117	protein_coding
10345529	ENSMUSG00000050122	protein_coding
10345546	ENSMUSG00000050122	protein_coding
10345548	ENSMUSG00000050122	protein_coding
10345550	ENSMUSG00000050122	protein_coding
10345552	ENSMUSG00000050122	protein_coding
10345554	ENSMUSG00000050122	protein_coding
10345556	ENSMUSG00000050122	protein_coding
10345558	ENSMUSG00000050122	protein_coding
10345571	ENSMUSG00000026114	protein_coding
10345580	ENSMUSG00000026113	protein_coding
10345608	ENSMUSG00000026111	protein_coding
10345616	ENSMUSG00000037216	protein_coding
10345620	ENSMUSG00000026087	protein_coding
10345626	ENSMUSG00000026083	protein_coding
10345656	ENSMUSG00000067604	protein_coding
10345666	ENSMUSG00000026078	protein_coding
10345675	ENSMUSG00000026077	protein_coding
10345706	ENSMUSG00000003135	protein_coding
10345715	ENSMUSG00000026074	protein_coding
10345752	ENSMUSG00000026073	protein_coding
10345762	ENSMUSG00000026072	protein_coding
10345777	ENSMUSG00000070942	protein_coding
10345791	ENSMUSG00000026069	protein_coding
10345807	ENSMUSG00000026070	protein_coding
10345824	ENSMUSG00000026068	protein_coding
10345840	ENSMUSG00000026065	protein_coding
10345855	ENSMUSG00000026062	protein_coding
10345869	ENSMUSG00000079588	protein_coding
10345879	ENSMUSG00000045515	protein_coding
10345882	ENSMUSG00000060679	protein_coding
10345895	ENSMUSG00000041907	protein_coding
10345904	ENSMUSG00000010290	protein_coding
10345913	ENSMUSG00000066877	protein_coding
10345921	ENSMUSG00000026051	protein_coding
10345930	ENSMUSG00000041763	protein_coding
10345967	ENSMUSG00000041684	protein_coding
10345981	ENSMUSG00000026048	protein_coding
10346000	ENSMUSG00000056870	protein_coding
10346015	ENSMUSG00000026043	protein_coding
10346074	ENSMUSG00000025995	protein_coding
10346105	ENSMUSG00000058546	protein_coding
10346107	ENSMUSG00000041144	protein_coding
10346109	ENSMUSG00000041144	protein_coding
10346116	ENSMUSG00000101337	protein_coding
10346150	ENSMUSG00000026109	protein_coding
10346164	ENSMUSG00000045954	protein_coding
10346168	ENSMUSG00000062939	protein_coding
10346191	ENSMUSG00000026104	protein_coding
10346224	ENSMUSG00000043015	protein_coding
10346235	ENSMUSG00000041426	protein_coding
10346250	ENSMUSG00000026100	protein_coding
10346255	ENSMUSG00000026097	protein_coding
10346260	ENSMUSG00000026096	protein_coding
10346269	ENSMUSG00000025983	protein_coding
10346298	ENSMUSG00000025981	protein_coding
10346303	ENSMUSG00000073676	protein_coding
10346310	ENSMUSG00000025979	protein_coding
10346323	ENSMUSG00000046994	protein_coding
10346330	ENSMUSG00000038349	protein_coding
10346337	ENSMUSG00000038323	protein_coding
10346340	ENSMUSG00000025971	protein_coding
10346348	ENSMUSG00000038305	protein_coding
10346365	ENSMUSG00000026039	protein_coding
10346374	ENSMUSG00000063558	protein_coding
10346410	ENSMUSG00000064294	protein_coding
10346448	ENSMUSG00000038242	protein_coding
10346485	ENSMUSG00000079554	protein_coding
10346523	ENSMUSG00000051223	protein_coding
10346533	ENSMUSG00000026036	protein_coding
10346544	ENSMUSG00000026032	protein_coding
10346549	ENSMUSG00000029836	protein_coding
10346551	ENSMUSG00000026031	protein_coding
10346562	ENSMUSG00000026031	protein_coding
10346564	ENSMUSG00000026029	protein_coding
10346576	ENSMUSG00000026027	protein_coding
10346594	ENSMUSG00000026023	protein_coding
10346607	ENSMUSG00000041075	protein_coding
10346611	ENSMUSG00000047361	protein_coding
10346634	ENSMUSG00000026020	protein_coding
10346651	ENSMUSG00000067336	protein_coding
10346668	ENSMUSG00000041040	protein_coding
10346678	ENSMUSG00000026017	protein_coding
10346695	ENSMUSG00000073664	protein_coding
10346722	ENSMUSG00000073664	protein_coding
10346747	ENSMUSG00000049439	protein_coding
10346764	ENSMUSG00000026782	protein_coding
10346780	ENSMUSG00000059796	protein_coding
10346799	ENSMUSG00000026009	protein_coding
10346808	ENSMUSG00000062328	protein_coding
10346810	ENSMUSG00000052062	protein_coding
10346838	ENSMUSG00000052062	protein_coding
10346843	ENSMUSG00000025969	protein_coding
10346867	ENSMUSG00000025967	protein_coding
10346874	ENSMUSG00000025967	protein_coding
10346876	ENSMUSG00000025967	protein_coding
10346878	ENSMUSG00000027520	protein_coding
10346882	ENSMUSG00000025964	protein_coding
10346914	ENSMUSG00000025962	protein_coding
10346943	ENSMUSG00000025958	protein_coding
10346960	ENSMUSG00000070871	protein_coding
10346970	ENSMUSG00000025949	protein_coding
10347018	ENSMUSG00000025946	protein_coding
10347033	ENSMUSG00000025945	protein_coding
10347036	ENSMUSG00000015222	protein_coding
10347060	ENSMUSG00000055567	protein_coding
10347073	ENSMUSG00000055567	protein_coding
10347106	ENSMUSG00000026005	protein_coding
10347117	ENSMUSG00000025991	protein_coding
10347163	ENSMUSG00000053153	protein_coding
10347188	ENSMUSG00000045648	protein_coding
10347193	ENSMUSG00000026192	protein_coding
10347216	ENSMUSG00000041453	protein_coding
10347226	ENSMUSG00000026188	protein_coding
10347232	ENSMUSG00000026187	protein_coding
10347254	ENSMUSG00000039354	protein_coding
10347273	ENSMUSG00000046330	protein_coding
10347277	ENSMUSG00000039323	protein_coding
10347282	ENSMUSG00000061815	protein_coding
10347291	ENSMUSG00000026180	protein_coding
10347297	ENSMUSG00000006304	protein_coding
10347307	ENSMUSG00000064272	protein_coding
10347310	ENSMUSG00000026179	protein_coding
10347324	ENSMUSG00000073650	protein_coding
10347335	ENSMUSG00000026177	protein_coding
10347351	ENSMUSG00000026176	protein_coding
10347362	ENSMUSG00000026176	protein_coding
10347364	ENSMUSG00000026175	protein_coding
10347386	ENSMUSG00000026174	protein_coding
10347398	ENSMUSG00000026173	protein_coding
10347417	ENSMUSG00000026172	protein_coding
10347427	ENSMUSG00000033276	protein_coding
10347460	ENSMUSG00000033257	protein_coding
10347481	ENSMUSG00000026170	protein_coding
10347491	ENSMUSG00000033227	protein_coding
10347497	ENSMUSG00000026167	protein_coding
10347503	ENSMUSG00000090071	protein_coding
10347508	ENSMUSG00000049339	protein_coding
10347521	ENSMUSG00000026197	protein_coding
10347531	ENSMUSG00000026199	protein_coding
10347552	ENSMUSG00000026201	protein_coding
10347564	ENSMUSG00000026203	protein_coding
10347583	ENSMUSG00000026208	protein_coding
10347593	ENSMUSG00000026207	protein_coding
10347639	ENSMUSG00000033021	protein_coding
10347650	ENSMUSG00000033007	protein_coding
10347662	ENSMUSG00000051703	protein_coding
10347669	ENSMUSG00000032968	protein_coding
10347672	ENSMUSG00000026213	protein_coding
10347697	ENSMUSG00000006576	protein_coding
10347724	ENSMUSG00000006576	protein_coding
10347734	ENSMUSG00000032908	protein_coding
10347741	ENSMUSG00000012187	protein_coding
10347748	ENSMUSG00000032883	protein_coding
10347767	ENSMUSG00000047330	protein_coding
10347774	ENSMUSG00000026248	protein_coding
10347781	ENSMUSG00000054976	protein_coding
10347792	ENSMUSG00000022591	protein_coding
10347796	ENSMUSG00000026142	protein_coding
10347807	ENSMUSG00000079465	protein_coding
10347862	ENSMUSG00000026150	protein_coding
10347873	ENSMUSG00000026159	protein_coding
10347888	ENSMUSG00000026166	protein_coding
10347895	ENSMUSG00000053161	protein_coding
10347910	ENSMUSG00000073633	protein_coding
10347915	ENSMUSG00000062783	protein_coding
10347917	ENSMUSG00000017404	protein_coding
10347925	ENSMUSG00000062783	protein_coding
10347931	ENSMUSG00000094127	protein_coding
10347933	ENSMUSG00000070031	protein_coding
10347948	ENSMUSG00000026222	protein_coding
10347968	ENSMUSG00000026222	protein_coding
10347970	ENSMUSG00000036707	protein_coding
10347980	ENSMUSG00000026223	protein_coding
10347988	ENSMUSG00000026224	protein_coding
10347992	ENSMUSG00000026226	protein_coding
10348000	ENSMUSG00000026227	protein_coding
10348004	ENSMUSG00000026229	protein_coding
10348032	ENSMUSG00000062590	protein_coding
10348062	ENSMUSG00000079445	protein_coding
10348074	ENSMUSG00000036574	protein_coding
10348078	ENSMUSG00000026238	protein_coding
10348087	ENSMUSG00000026240	protein_coding
10348096	ENSMUSG00000053333	protein_coding
10348131	ENSMUSG00000036500	protein_coding
10348144	ENSMUSG00000036480	protein_coding
10348150	ENSMUSG00000026251	protein_coding
10348166	ENSMUSG00000026253	protein_coding
10348180	ENSMUSG00000026254	protein_coding
10348194	ENSMUSG00000026255	protein_coding
10348201	ENSMUSG00000048000	protein_coding
10348234	ENSMUSG00000079434	protein_coding
10348240	ENSMUSG00000026258	protein_coding
10348244	ENSMUSG00000026288	protein_coding
10348277	ENSMUSG00000026289	protein_coding
10348301	ENSMUSG00000056055	protein_coding
10348321	ENSMUSG00000070738	protein_coding
10348376	ENSMUSG00000079429	protein_coding
10348378	ENSMUSG00000036251	protein_coding
10348410	ENSMUSG00000026295	protein_coding
10348424	ENSMUSG00000036206	protein_coding
10348432	ENSMUSG00000055013	protein_coding
10348451	ENSMUSG00000044337	protein_coding
10348456	ENSMUSG00000034432	protein_coding
10348471	ENSMUSG00000026303	protein_coding
10348489	ENSMUSG00000090550	protein_coding
10348493	ENSMUSG00000026305	protein_coding
10348521	ENSMUSG00000070732	protein_coding
10348537	ENSMUSG00000034353	protein_coding
10348547	ENSMUSG00000034343	protein_coding
10348558	ENSMUSG00000026307	protein_coding
10348570	ENSMUSG00000049515	protein_coding
10348580	ENSMUSG00000026308	protein_coding
10348590	ENSMUSG00000047443	protein_coding
10348600	ENSMUSG00000034292	protein_coding
10348618	ENSMUSG00000026311	protein_coding
10348632	ENSMUSG00000007805	protein_coding
10348635	ENSMUSG00000058904	protein_coding
10348637	ENSMUSG00000046300	protein_coding
10348639	ENSMUSG00000062497	protein_coding
10348641	ENSMUSG00000063583	protein_coding
10348643	ENSMUSG00000061616	protein_coding
10348645	ENSMUSG00000026271	protein_coding
10348653	ENSMUSG00000034220	protein_coding
10348666	ENSMUSG00000047067	protein_coding
10348670	ENSMUSG00000026269	protein_coding
10348682	ENSMUSG00000026270	protein_coding
10348697	ENSMUSG00000045091	protein_coding
10348702	ENSMUSG00000026272	protein_coding
10348713	ENSMUSG00000084989	protein_coding
10348739	ENSMUSG00000047793	protein_coding
10348775	ENSMUSG00000026275	protein_coding
10348791	ENSMUSG00000034107	protein_coding
10348817	ENSMUSG00000026276	protein_coding
10348829	ENSMUSG00000034066	protein_coding
10348858	ENSMUSG00000026278	protein_coding
10348866	ENSMUSG00000026280	protein_coding
10348879	ENSMUSG00000026283	protein_coding
10348889	ENSMUSG00000073609	protein_coding
10348906	ENSMUSG00000073608	protein_coding
10348910	ENSMUSG00000034000	protein_coding
10348917	ENSMUSG00000051185	protein_coding
10348924	ENSMUSG00000045128	protein_coding
10348929	ENSMUSG00000042079	protein_coding
10348932	ENSMUSG00000026333	protein_coding
10348947	ENSMUSG00000026336	protein_coding
10348963	ENSMUSG00000067028	protein_coding
10348999	ENSMUSG00000050840	protein_coding
10349014	ENSMUSG00000070372	protein_coding
10349016	ENSMUSG00000026319	protein_coding
10349049	ENSMUSG00000062397	protein_coding
10349051	ENSMUSG00000026321	protein_coding
10349065	ENSMUSG00000038866	protein_coding
10349081	ENSMUSG00000044340	protein_coding
10349108	ENSMUSG00000067006	protein_coding
