ID	ZT00	ZT06	ZT12	ZT18
FBgn0038515	21.009	23.067	20.103	23.538
FBgn0038516	39.668	58.007	76.552	81.523
FBgn0038516	46.498	68.255	90.956	96.512
FBgn0038524	12.668	16.799	14.537	14.717
FBgn0038525	0.299	0.077	0.164	0.278
FBgn0038530	44.664	15.537	2.685	3.606
FBgn0038532	5.136	4.151	3.331	3.93
FBgn0038535	41.338	32.762	35.608	36.627
FBgn0038535	41.849	33.145	36.051	37.127
FBgn0038536	9.578	9.548	10.72	10.257
FBgn0038540	0.376	0.06	0.387	0.375
FBgn0038541	0.57	0.311	0.391	0.454
FBgn0038541	0.491	0.244	0.352	0.371
FBgn0038545	4.335	4.793	4.35	3.733
FBgn0038545	4.249	4.563	4.186	3.644
FBgn0038549	1.196	1.783	1.297	1.768
FBgn0038550	0.162	0.035	0.037	0.287
FBgn0038551	5.649	8.205	8.025	8.331
FBgn0038552	30.352	37.438	26.34	34.233
FBgn0038564	2.601	2.299	2.224	1.803
FBgn0038565	1.191	0.792	1.838	6.837
FBgn0038567	0.537	0.259	0.461	0.774
FBgn0038568	0.513	0.165	0.059	0.454
FBgn0038570	293.489	315.304	569.411	440.836
FBgn0038570	156.394	168.83	298.976	233.619
FBgn0038571	156.394	168.83	298.976	233.619
FBgn0038571	16.753	20.711	24.913	22.468
FBgn0038575	0.506	0.271	0.781	3.78
FBgn0038575	0.492	0.263	0.787	3.812
FBgn0038576	6.357	8.508	15.123	13.826
FBgn0038577	118.773	176.682	416.999	305.404
FBgn0038578	4.984	6.564	6.729	6.496
FBgn0038581	0.739	0.896	1.042	3.628
FBgn0038583	3.029	2.908	2.955	3.304
FBgn0038585	12.13	13.213	11.468	11.507
FBgn0038586	13.017	17.411	15.977	14.71
FBgn0038588	3.011	3.163	2.85	3.769
FBgn0038588	3.051	3.16	2.797	3.73
FBgn0038592	0.427	0.069	0.415	0.544
FBgn0038595	5.265	0.626	1.338	0.81
FBgn0038596	0.796	0.341	0.819	0.705
FBgn0038598	4.098	3.522	4.604	14.769
FBgn0038601	10.206	10.143	7.353	8.05
FBgn0038603	13.521	19.693	23.94	13.701
FBgn0038606	1.436	0.1	0.224	0.312
FBgn0038608	0.218	0.056	0.12	0.261
FBgn0038610	24.2	14.115	13.321	10.77
FBgn0038610	21.559	12.61	11.945	9.744
FBgn0038610	24.79	14.469	13.872	11.047
FBgn0038611	0.671	0.261	0.339	0.434
FBgn0038612	0.539	0.297	0.528	1.585
FBgn0038619	8.427	5.816	10.02	8.631
FBgn0038621	0.678	0.544	0.785	0.957
FBgn0038627	23.229	29.032	49.576	39.987
FBgn0038627	23.734	29.685	46.075	39.533
FBgn0038629	0.308	0.053	0.352	0.368
FBgn0038630	1.886	1.407	2.693	14.089
FBgn0038630	1.939	1.452	2.956	14.887
FBgn0038631	4.479	6.18	11.898	8.294
FBgn0038638	3.405	1.648	1.928	1.562
FBgn0038638	3.424	1.671	1.936	1.583
FBgn0038639	7.589	8.742	7.02	7.667
FBgn0038640	2.317	2.177	2.694	2.722
FBgn0038641	0.174	0.101	0.191	0.393
FBgn0038642	0.491	0.096	0.337	0.723
FBgn0038643	0.377	0.121	0.129	0.125
FBgn0038647	1.022	0.164	0.351	0.849
FBgn0038651	8.227	10.353	10.261	10.914
FBgn0038652	42.746	19.057	27.585	9.721
FBgn0038652	38.683	17.446	26.02	9.099
FBgn0038652	40.636	18.243	26.87	9.33
FBgn0038653	0.585	0.254	0.525	0.486
FBgn0038653	0.587	0.251	0.519	0.48
FBgn0038654	13.494	11.374	16.652	9.616
FBgn0038654	15.869	13.3	19.686	11.679
FBgn0038655	2.176	1.808	3.995	12.5
FBgn0038656	0	1.056	0.752	2.039
FBgn0038659	10.596	11.863	11.093	10.89
FBgn0038659	10.103	11.315	10.595	10.401
FBgn0038659	9.56	10.561	10.027	9.745
FBgn0038660	1.335	1.263	2.482	2.591
FBgn0038662	123.208	122.622	86.233	96.906
FBgn0038665	1.434	0.92	0.59	0.762
FBgn0038666	3.802	4.49	4.146	4.466
FBgn0038673	5.537	5.332	5.163	5.632
FBgn0038676	0.428	0.105	0.389	0.636
FBgn0038678	8.814	11.6	24.99	17.761
FBgn0038683	10.514	11.56	10.684	13.545
FBgn0038683	11.36	12.52	11.535	14.67
FBgn0038685	0.267	0.343	0.87	3.281
FBgn0038693	0.96	0.761	0.659	1.177
FBgn0038694	1.811	1.421	4.279	18.18
FBgn0038697	1.912	1.31	3.192	11.901
FBgn0038700	5.586	0.104	0.139	0.323
FBgn0038701	10.796	0	0.289	0.308
FBgn0038702	1.426	0.072	0.206	0.374
FBgn0038704	11.607	16.775	12.864	13.435
FBgn0038704	12.191	17.662	13.553	14.138
FBgn0038706	1.597	2.168	4.382	18.825
FBgn0038708	3.491	3.664	6.918	15.608
FBgn0038709	0.885	0.479	1.247	5.975
FBgn0038717	0.752	0.025	0.245	0.289
FBgn0038720	12.741	4.292	11.373	6.381
FBgn0038720	12.357	4.163	11.088	6.196
FBgn0038720	12.691	4.276	11.414	6.372
FBgn0038720	11.728	3.951	10.538	5.94
FBgn0038720	12.127	4.106	11.155	6.433
FBgn0038720	11.784	3.865	10.214	5.709
FBgn0038721	14.612	7.9	9.936	7.165
FBgn0038721	12.809	7	8.787	6.425
FBgn0038721	14.832	8.035	10.111	7.285
FBgn0038721	12.969	7.103	8.919	6.516
FBgn0038723	19.561	20.1	21.139	20.081
FBgn0038725	0.497	0.366	0.366	0.587
FBgn0038727	0.293	0.043	0.309	0.389
FBgn0038731	0.232	0.074	0	0.051
FBgn0038733	7.656	2.481	2.575	1.981
FBgn0038734	1.619	0.092	0.716	0.43
FBgn0038735	15.605	19.36	16.755	17.855
FBgn0038735	22.91	26.573	24.061	23.553
FBgn0038735	11.376	14.474	11.433	13.507
FBgn0038738	202.341	299.948	352.061	364.193
FBgn0038738	207.699	308.08	361.665	373.798
FBgn0038739	35.944	48.743	58.342	64.963
FBgn0038739	28.582	38.897	46.33	52.163
FBgn0038740	4.511	5.848	6.398	6.148
FBgn0038742	61.128	69.04	75.275	84.047
FBgn0038744	11.937	9.426	9.787	9.691
FBgn0038744	11.455	9.325	9.317	9.423
FBgn0038745	53.116	46.661	39.978	54.433
FBgn0038746	7.843	8.6	6.754	6.617
FBgn0038747	22.875	18.035	14.965	16.491
FBgn0038749	1.255	1.074	0.956	1.204
FBgn0038751	0.296	0	0.145	0.14
FBgn0038752	17.383	21.473	14.417	15.518
FBgn0038753	5.812	0.164	2.3	0.403
FBgn0038755	4.759	6.477	12.124	10.44
FBgn0038755	4.459	6.094	12.106	10.101
FBgn0038760	2.804	2.777	2.934	3.205
FBgn0038761	8.349	11.675	11.94	11.752
FBgn0038763	6.589	6.853	6.667	6.194
FBgn0038763	6.688	7.062	6.847	6.338
FBgn0038765	1.433	1.84	1.821	1.34
FBgn0038766	0.863	1.384	1.368	1.862
FBgn0038767	2.432	2.649	3.307	2.395
FBgn0038768	5.845	5.93	5.395	5.561
FBgn0038771	78.257	84.862	98.258	105.269
FBgn0038771	88.358	96.75	111.402	119.441
FBgn0038773	0.271	0.077	0.124	0.34
FBgn0038774	155.191	107.219	209.933	104.493
FBgn0038784	0.479	0.051	0.219	0.212
FBgn0038787	10.145	9.541	8.545	9.411
FBgn0038788	10.597	15.52	13.078	15.211
FBgn0038790	3.482	2.874	2.047	1.818
FBgn0038797	0.917	0.925	2.336	10.412
FBgn0038797	1.292	1.185	2.871	13.001
FBgn0038803	18.798	4.972	3.566	4.081
FBgn0038803	21.713	5.366	3.931	4.358
FBgn0038804	13.057	0.694	0.799	1.381
FBgn0038805	19.359	23.36	25.25	25.546
FBgn0038805	20.636	25.093	27.24	27.877
FBgn0038806	10.34	13.485	16.625	12.194
FBgn0038808	30.68	36.726	46.912	38.86
FBgn0038810	14.922	15.934	16.079	15.491
FBgn0038811	6.359	6.978	4.826	5.243
FBgn0038816	1.769	1.486	1.357	1.777
FBgn0038816	1.807	1.517	1.394	1.812
FBgn0038818	10.823	8.182	7.549	4.444
FBgn0038818	10.865	8.15	7.565	4.451
FBgn0038821	0.359	0.033	0.386	0.306
FBgn0038826	27.316	27.707	26.397	29.358
FBgn0038826	5.65	4.874	6.1	15.517
FBgn0038826	7.11	6.888	6.926	14.02
FBgn0038826	4.99	4.24	5.211	11.766
FBgn0038826	5.327	4.605	5.884	16.203
FBgn0038826	5.764	4.944	6.405	16.726
FBgn0038826	23.83	24.048	22.943	25.136
FBgn0038828	5.307	5.008	3.903	3.271
FBgn0038829	45.86	52.86	48.635	47.021
FBgn0038830	43.807	44.823	51.759	51.834
FBgn0038834	3053.228	2899.671	3031.537	2986.44
FBgn0038837	0.494	0.246	0.489	0.595
FBgn0038840	6.816	5.347	10.013	6.013
FBgn0038840	6.065	4.754	8.954	5.256
FBgn0038842	19.197	17.466	16.096	16.081
FBgn0038846	23.536	0.558	0.734	1.066
FBgn0038851	4.045	0.519	1.48	1.881
FBgn0038855	12.529	13.057	12.88	11.919
FBgn0038857	9.681	12.431	13.825	11.988
FBgn0038858	149.565	112.381	62.172	67.751
FBgn0038858	74.935	55.838	31.131	34.093
FBgn0038862	5.612	7.8	6.882	7.594
FBgn0038865	126.925	124.398	58.079	79.001
FBgn0038870	5.098	5.989	5.206	4.914
FBgn0038872	3.836	3.944	3.515	3.235
FBgn0038876	29.744	37.716	62.183	52.613
FBgn0038876	52.713	56.035	80.015	67.089
FBgn0038878	47.884	58.104	67.79	69.271
FBgn0038879	0.268	0	0.276	0.801
FBgn0038880	0.371	0.079	0.235	0.465
FBgn0038887	0.217	0.062	0.264	0.208
FBgn0038888	0.088	0	0.06	0
FBgn0038889	2.716	3.523	3.287	3.535
FBgn0038890	17.919	29.72	15.806	22.02
FBgn0038890	19.764	32.676	18.165	25.039
FBgn0038890	19.252	32.292	17.124	24.097
FBgn0038892	0.406	0.372	1.312	3.388
FBgn0038894	0.542	0.313	0.521	0.432
FBgn0038897	27.017	12.999	8.861	9.553
FBgn0038901	1.394	0.081	0.435	0.505
FBgn0038902	0.218	0.187	0.1	0.676
FBgn0038915	0.205	0.659	0.633	1.5
FBgn0038922	83.91	75.85	83.766	84.42
FBgn0038926	0.537	0.264	0.499	0.798
FBgn0038928	6.057	8.359	7.766	8.16
FBgn0038930	196.982	226.918	150.294	267.328
FBgn0038938	28.612	0.321	0.433	0.506
FBgn0038938	34.923	0.379	0.497	0.552
FBgn0038938	30.589	0.332	0.451	0.499
FBgn0038941	0.168	0.144	0.307	0.446
FBgn0038942	0.154	0	0.848	0.411
FBgn0038945	0.518	0	0.769	0.573
FBgn0038946	1.635	1.399	2.149	2.263
FBgn0038946	1.259	1.193	1.933	2.072
FBgn0038947	217.932	271.605	360.525	268.065
FBgn0038948	18.32	16.728	16.56	15.763
FBgn0038951	3.774	6.039	5.466	7.323
FBgn0038956	1.599	1.711	1.95	1.416
FBgn0038956	1.347	1.413	1.571	1.253
FBgn0038958	1.377	0.354	0.504	0.793
FBgn0038960	0.423	0.217	0.484	1.705
FBgn0038961	11.289	11.109	11.339	11.939
FBgn0038961	11.476	11.198	11.411	12.031
FBgn0038965	16.924	20.943	20.402	18
FBgn0038966	54.176	67.033	63.983	78.381
FBgn0038975	2.112	1.653	1.658	1.473
FBgn0038975	1.799	1.464	1.381	1.337
FBgn0038976	54.617	59.754	59.3	54.161
FBgn0038977	9.845	8.828	12.391	8.487
FBgn0038978	2.388	2.376	4.832	9.597
FBgn0038980	0.854	0.548	0.532	0.698
FBgn0038980	0.203	0.065	0.139	0.202
FBgn0038981	68.372	56.921	67.364	57.669
FBgn0038983	1.284	1.724	0.961	0.724
FBgn0038984	268.03	447.135	344.584	369.366
FBgn0038984	259.805	397.705	314.849	337.758
FBgn0038984	261.584	421.268	323.027	352.144
FBgn0038993	0.947	0.965	1.643	5.957
FBgn0039003	3.823	3.912	3.553	3.998
FBgn0039004	1.707	2.282	2.317	2.805
FBgn0039007	0.649	2.977	0.318	1.848
FBgn0039009	0.843	0.332	0.933	0.47
FBgn0039016	1.502	1.935	1.982	2.419
FBgn0039019	7.273	8.258	10.256	9.082
FBgn0039020	8.364	12.102	11.089	13.435
FBgn0039022	13.132	11.08	9.886	7.373
FBgn0039023	16.842	13.173	12.685	10.689
FBgn0039026	24.391	20.793	18.162	21.845
FBgn0039026	23.996	20.505	17.873	21.466
FBgn0039026	24.843	21.137	18.548	22.224
FBgn0039026	20.997	17.664	15.652	18.748
FBgn0039031	146.434	194.454	135.344	164.172
FBgn0039033	0.339	0.145	0.233	0.564
FBgn0039034	0.457	0.367	0.431	0.342
FBgn0039038	3.261	0.143	1.703	0.665
FBgn0039042	0.784	0.189	0.538	0.26
FBgn0039043	7.793	3.168	4.302	3.37
FBgn0039044	5.028	5.689	4.713	5.49
FBgn0039044	4.567	5.542	4.254	5.15
FBgn0039050	4.38	0.139	0.684	0.692
FBgn0039050	5.108	0.101	0.647	0.731
FBgn0039051	0.913	0.093	0.198	0.606
FBgn0039051	0.955	0.097	0.207	0.634
FBgn0039052	18.855	0.361	0.421	0.339
FBgn0039054	1.1	0.861	1.141	1.212
FBgn0039054	1.104	0.83	1.145	1.217
FBgn0039056	9.777	10.918	8.964	9.478
FBgn0039058	0.214	0.274	0.33	0.284
FBgn0039064	0.4	0.154	0.24	0.379
FBgn0039065	3.449	4.003	3.428	4.024
FBgn0039065	3.161	3.653	3.062	3.622
FBgn0039066	6.752	6.945	6.412	6.24
FBgn0039069	1.033	0.962	1.134	1.476
FBgn0039069	1.167	0.835	1.029	1.218
FBgn0039070	0.604	0.647	1.635	7.003
FBgn0039071	1.174	1.131	2.241	8.217
FBgn0039073	13.273	21.834	13.343	16.64
FBgn0039079	0.161	0.077	0.138	0.32
FBgn0039080	0.117	0	0.027	0.208
FBgn0039081	74.633	1.142	10.949	0.687
FBgn0039081	70.828	1.03	9.687	0.621
FBgn0039084	1.123	0.368	0.692	0.609
FBgn0039084	1.257	0.429	0.789	0.657
FBgn0039089	0.362	0.245	0.303	0.507
FBgn0039091	0.209	0	0.205	0.337
FBgn0039092	0.348	0.041	0.173	0.315
FBgn0039093	0.256	0.021	0.132	0.255
FBgn0039094	149.5	172.452	84.669	82.988
FBgn0039099	101.653	147.726	135.703	169.855
FBgn0039102	63.161	71.074	63.725	112.463
FBgn0039106	0.792	0.169	0.226	0.789
FBgn0039108	1.411	1.109	1.089	1.265
FBgn0039109	38.922	35.657	37.577	72.783
FBgn0039109	39.554	35.719	37.879	73.952
FBgn0039110	14.525	14.825	17.527	17.469
FBgn0039111	20.533	19.122	21.257	20.587
FBgn0039112	87.622	78.568	105.456	97.954
FBgn0039113	7.393	6.989	6.589	7.019
FBgn0039114	397.641	570.185	481.092	188.538
FBgn0039114	499.862	717.724	606.198	233.623
FBgn0039114	479.284	687.207	579.888	223.926
FBgn0039115	66.34	71.365	72.758	36.134
FBgn0039120	5.674	5.644	4.107	4.723
FBgn0039120	6.146	5.852	4.993	5.112
FBgn0039124	0.458	0.171	0.863	0.557
FBgn0039125	4.357	6.129	5.454	5.392
FBgn0039126	13.374	17.018	17.478	15.519
FBgn0039130	17.904	18.814	22.333	15.766
FBgn0039131	30.184	7.279	2.91	4.489
FBgn0039132	44.829	53.979	43.671	42.46
FBgn0039132	27.654	34.208	26.917	26.452
FBgn0039136	31.267	40.687	39.681	35.465
FBgn0039136	27.984	36.439	35.362	31.676
FBgn0039137	7.276	5.033	4.917	4
FBgn0039137	7.415	5.092	4.995	4.093
FBgn0039137	8.24	5.841	5.26	4.766
FBgn0039139	1.938	3.384	2.519	3.005
FBgn0039140	18.194	21.195	17.532	23.196
FBgn0039140	18.16	21.211	17.592	23.23
FBgn0039147	0.544	0.131	0.513	1.853
FBgn0039149	12.087	13.548	21.011	17.081
FBgn0039150	11.706	15.765	15.028	13.894
FBgn0039151	19.859	51.575	31.886	18.959
FBgn0039152	1.3	2.773	4.894	2.629
FBgn0039153	7.176	8.336	7.207	6.537
FBgn0039155	2.879	0.85	1.181	0.945
FBgn0039156	87.559	130.489	200.456	141.32
FBgn0039157	2.575	3.625	2.32	2.731
FBgn0039157	5.357	6.766	7.566	5.695
FBgn0039157	2.565	3.611	2.311	2.721
FBgn0039159	18.981	22.389	24.83	22.434
FBgn0039160	25.295	36.09	49.065	43.59
FBgn0039163	30.958	36.226	33.054	32.012
FBgn0039163	33.234	39.003	35.628	34.504
FBgn0039165	4.732	6.723	5.207	4.778
FBgn0039170	1.302	1.505	1.697	1.528
FBgn0039172	41.936	47.242	58.974	54.147
FBgn0039175	8.069	11.203	9.548	9.381
FBgn0039177	0.766	0.464	1.08	3.364
FBgn0039178	0.89	0.557	0.798	0.606
FBgn0039183	5.124	5.802	4.872	4.407
FBgn0039183	5.317	6.31	8.012	6.2
FBgn0039186	7.015	8.668	7.876	6.907
FBgn0039186	6.853	8.514	7.773	6.772
FBgn0039186	7.013	8.679	7.931	6.888
FBgn0039186	6.856	8.504	7.721	6.791
FBgn0039187	9.93	12.143	10.746	10.672
FBgn0039188	7.945	9.549	8.984	11.231
FBgn0039189	0.943	1.766	1.213	1.592
FBgn0039193	0.3	0.128	0.274	0.266
FBgn0039194	0.063	0	0	0.084
FBgn0039197	0.052	0	0.106	0.24
FBgn0039199	0.347	0.074	0.357	0.192
FBgn0039200	3.966	0.057	1.512	0.351
FBgn0039201	0.452	0.064	0.482	0.517
FBgn0039201	0.51	0.073	0.545	0.584
FBgn0039204	23.005	36.086	28.963	29.381
FBgn0039205	17.854	20.663	26.832	21.694
FBgn0039207	8.944	11.91	9.386	7.296
FBgn0039207	8.877	11.732	9.221	7.245
FBgn0039209	14.275	13.885	15.076	15.35
FBgn0039209	12.586	11.359	13.386	14.517
FBgn0039209	12.157	10.969	12.895	14.062
FBgn0039209	11.968	10.821	12.729	13.855
FBgn0039212	14.431	15.259	14.478	13.812
FBgn0039213	51.563	63.822	93.456	74.315
FBgn0039214	3.521	2.843	2.845	2.875
FBgn0039214	3.518	2.842	2.844	2.881
FBgn0039217	0.575	0.118	0.502	0.66
FBgn0039219	25.18	30.023	34.338	31.202
FBgn0039225	5.134	4.389	5.102	4.276
FBgn0039225	4.493	3.827	4.555	3.742
FBgn0039226	34.952	32.666	33.889	29.62
FBgn0039227	3.313	3.224	3.718	3.438
FBgn0039232	3.226	1.937	2.213	2.074
FBgn0039234	15.676	19.133	16.337	16.837
FBgn0039235	0.619	0.795	1.605	3.567
FBgn0039237	0.391	0	0.804	0.173
FBgn0039239	22.171	13.296	8.691	7.041
FBgn0039240	5.027	4.418	4.969	4.322
FBgn0039240	5.254	4.539	5.094	4.318
FBgn0039240	5.118	4.438	5.115	4.357
FBgn0039240	4.946	4.311	4.912	4.248
FBgn0039241	293.313	193.094	107.008	253.659
FBgn0039244	2.498	0.667	1.491	0.711
FBgn0039246	0.578	0.502	0.887	3.978
FBgn0039249	10.13	9.56	8.992	7.416
FBgn0039249	10.859	10.323	9.71	8.052
FBgn0039250	1.835	0.656	1.079	1.045
FBgn0039251	0.599	0.296	0.537	0.948
FBgn0039251	0.522	0.258	0.468	0.88
FBgn0039252	19.014	21.174	17.786	20.885
FBgn0039254	9.403	10.496	8.833	10.364
FBgn0039254	10.127	12.025	11.578	11.611
FBgn0039254	9.857	11.602	11.129	11.085
FBgn0039257	1.873	1.991	2.965	1.86
FBgn0039258	6.482	8.709	9.387	9.61
FBgn0039259	26.535	35.898	53.494	43.982
FBgn0039261	11.615	13.022	11.563	10.68
FBgn0039264	0.294	0.047	0.151	0.44
FBgn0039265	52.502	60.145	64.174	62.541
FBgn0039266	69.219	48.519	62.157	52.265
FBgn0039266	84.924	61.085	75.095	65.548
FBgn0039266	87.429	60.791	79.121	65.804
FBgn0039269	25.066	29.386	32.413	28.738
FBgn0039270	6.156	6.782	7.611	6.765
FBgn0039271	4.577	5.574	6.497	6.764
FBgn0039272	3.024	1.664	2.117	2.665
FBgn0039272	3.003	1.626	2.02	2.582
FBgn0039272	3.072	1.663	2.066	2.641
FBgn0039273	3.217	1.471	2.297	2.342
FBgn0039277	8.272	7.398	9.086	6.951
FBgn0039280	12.918	13.515	14.6	12.071
FBgn0039282	0.478	0.131	0.199	0.386
FBgn0039282	0.491	0.135	0.18	0.396
FBgn0039282	0.524	0.13	0.197	0.393
FBgn0039286	0.512	0.379	0.405	0.641
FBgn0039288	0.211	0.09	0.483	0.234
FBgn0039293	4.8	9.012	6.738	7.008
FBgn0039294	0.462	0.17	0.287	0.526
FBgn0039294	0.462	0.169	0.287	0.526
FBgn0039298	59.616	0.572	3.928	0.676
FBgn0039299	1.843	0.041	0.436	0.253
FBgn0039300	1470.436	1427.01	1366.35	1424.567
FBgn0039300	1385.225	1344.344	1287.273	1342.167
FBgn0039301	3.129	3.646	5.287	3.465
FBgn0039303	44.578	62.496	58.052	54.837
FBgn0039304	28.295	29.18	31.308	26.635
FBgn0039306	13.32	11.137	8.802	10.299
FBgn0039308	12.65	0.983	0.896	1.122
FBgn0039309	10.393	1.898	1.69	2.062
FBgn0039309	12.65	0.983	0.896	1.122
FBgn0039310	105.86	1.792	10.043	2.57
FBgn0039312	18.088	0.841	0.599	0.612
FBgn0039313	20.303	0.455	1.802	0.166
FBgn0039321	49.946	46.882	50.124	44.072
FBgn0039321	49.809	46.754	49.986	43.951
FBgn0039321	47.509	44.572	47.341	41.809
FBgn0039323	4.595	3.57	3.058	4.457
FBgn0039325	53.358	1.766	1.125	0.897
FBgn0039328	18.11	22.291	17.168	16.506
FBgn0039329	2.145	1.616	2.147	1.832
FBgn0039332	0.804	0.197	0.42	0.458
FBgn0039337	8.696	12.191	12.661	13.912
FBgn0039338	10.559	12.41	10.776	12.056
FBgn0039338	10.683	12.627	10.932	12.279
FBgn0039339	11.893	13.549	15.312	15.472
FBgn0039342	1.403	1.03	3.095	0.733
FBgn0039344	0.636	0	0.128	0.323
FBgn0039346	1.028	0.247	0.441	0.427
FBgn0039348	37.018	30.918	36.578	35.554
FBgn0039348	39.88	33.334	39.49	38.284
FBgn0039349	28.206	21.044	21.975	20.246
FBgn0039349	28.375	21.17	22.106	20.319
FBgn0039350	6.852	6.496	7.217	7.9
FBgn0039350	4.971	4.668	5.303	5.765
FBgn0039350	6.193	6.083	6.977	7.275
FBgn0039355	1.015	1.162	0.696	1.114
FBgn0039355	1.053	1.155	0.692	1.107
FBgn0039356	12.231	13.816	22.774	19.306
FBgn0039357	11.594	13.164	15.531	15.162
FBgn0039358	80.886	76.751	77.361	77.811
FBgn0039358	61.422	57.512	56.31	60.241
FBgn0039359	2479.096	2420.627	2391.677	2486.877
FBgn0039359	2206.488	2154.406	2128.454	2213.228
FBgn0039360	9.806	12.9	16.982	16.989
FBgn0039360	8.954	11.379	15.655	15.68
FBgn0039366	0.432	0.238	1.271	3.94
FBgn0039368	0.388	0.547	0.904	3.554
FBgn0039369	0.357	0.367	1.273	3.461
FBgn0039370	0.19	0.244	0.609	1.096
FBgn0039371	0.517	0.553	0.828	4.809
FBgn0039373	2.037	1.868	3.659	15.271
FBgn0039374	1.344	2.762	3.984	15.148
FBgn0039378	0.166	0	0.076	0.221
FBgn0039380	0.626	0.089	0	0.231
FBgn0039381	9.534	11.704	9.578	11.661
FBgn0039381	9.102	11.331	8.961	11.24
FBgn0039381	8.297	10.254	8.174	10.134
FBgn0039385	9.761	11.429	9.233	10.656
FBgn0039387	0.358	0.115	0.246	0.258
FBgn0039395	0.339	0.436	0.798	1.481
FBgn0039398	1.008	0.647	1.72	10.221
FBgn0039402	42.753	32.498	35.774	38.608
FBgn0039403	0.94	1.757	1.114	1.704
FBgn0039404	7.944	10.91	10.899	11.29
FBgn0039406	328.944	332.597	333.582	327.096
FBgn0039406	333.904	336.757	338.124	331.835
FBgn0039415	1.28	0.548	0.773	0.749
FBgn0039420	0.94	0.302	0.645	0.88
FBgn0039420	0.951	0.796	0.839	0.734
FBgn0039424	0.454	0.321	0.218	0.151
FBgn0039427	13.701	16.589	16.294	15.024
FBgn0039431	0.82	0.697	0.803	0.778
FBgn0039431	0.814	0.673	0.775	0.75
FBgn0039434	0.192	0.082	0.571	0.553
FBgn0039436	0.129	0	0.132	0.214
FBgn0039438	0.817	0.052	0.448	0.434
FBgn0039439	0.392	0	0.215	0.417
FBgn0039443	0.326	0	0.056	0.379
FBgn0039450	18.035	21.763	20.357	21.273
FBgn0039450	18.357	22.123	20.691	21.624
FBgn0039450	18.213	21.949	20.528	21.482
FBgn0039451	7.39	6.374	5.019	5.943
FBgn0039452	381.846	2.041	0.818	1.056
FBgn0039463	0.914	0.4	1.197	1.739
FBgn0039465	26.228	41.152	37.026	30.661
FBgn0039465	24.637	37.486	36.168	28.849
FBgn0039465	21.483	32.635	29.635	24.151
FBgn0039466	4.834	3.677	3.124	3.387
FBgn0039466	4.824	3.669	3.117	3.379
FBgn0039467	18.308	17.749	18.401	16.568
FBgn0039467	18.575	17.968	18.648	16.768
FBgn0039467	17.59	16.959	17.606	15.748
FBgn0039471	1.389	1.784	2.403	1.324
FBgn0039472	0.251	0	0.516	0.333
FBgn0039473	0.363	0	0.166	0.482
FBgn0039478	0.579	0.168	0.359	0.36
FBgn0039478	0.568	0.163	0.376	0.377
FBgn0039479	0.485	0.226	0.242	0.293
FBgn0039481	1.563	2.048	3.26	3.531
FBgn0039485	9.371	15.787	12.309	9.758
FBgn0039487	1.916	2.266	2.196	2.261
FBgn0039492	26.56	18.001	14.124	19.308
FBgn0039494	25.193	13.57	13.537	14.973
FBgn0039500	2.459	2.31	3.092	3.055
FBgn0039501	2.558	1.642	2.34	8.144
FBgn0039505	8.502	12.377	12.185	12.919
FBgn0039507	13.608	14.266	9.808	12.202
FBgn0039507	13.467	14.158	9.756	12.128
FBgn0039507	13.651	14.261	9.805	12.213
FBgn0039507	13.483	14.132	9.698	12.093
FBgn0039507	13.599	14.312	9.819	12.231
FBgn0039507	13.178	13.86	9.546	11.862
FBgn0039508	6.838	8.282	6.491	6.63
FBgn0039511	3.629	3.672	5.621	27.145
FBgn0039520	6.552	0.088	0.024	0.296
FBgn0039521	2.902	2.139	229.122	1.142
FBgn0039525	38.484	39.093	32.626	31.356
FBgn0039527	17.179	0.563	0.646	0.72
FBgn0039528	7.069	6.89	5.268	6.873
FBgn0039528	7.156	6.982	5.453	7.074
FBgn0039530	0.915	1.746	1.231	1.706
FBgn0039530	0.914	1.746	1.23	1.705
FBgn0039531	5.472	8.995	8.085	8.948
FBgn0039532	10.097	9.813	7.684	9.458
FBgn0039536	0.377	0.259	0.308	0.467
FBgn0039536	0.382	0.253	0.306	0.455
FBgn0039536	0.378	0.255	0.308	0.464
FBgn0039543	10.421	24.17	33.07	30.132
FBgn0039543	10.287	23.977	32.522	29.75
FBgn0039543	10.074	22.98	31.577	28.676
FBgn0039554	8.711	8.06	6.626	7.483
FBgn0039555	32.069	33.422	30.017	32.301
FBgn0039560	7.161	7.458	6.781	7.67
FBgn0039560	6.907	7.202	6.543	7.452
FBgn0039560	7.068	7.373	6.717	7.594
FBgn0039562	143.578	149.644	128.231	141.272
FBgn0039563	11.829	13.51	14.179	11.471
FBgn0039565	5.76	6.851	6.114	6.888
FBgn0039566	4.07	4.319	4.282	4.469
FBgn0039576	0.525	1.012	1.351	7.59
FBgn0039580	17.597	12.294	10.866	11.536
FBgn0039581	12.039	14.043	11.553	11.548
FBgn0039582	0.114	0.073	0.196	0.152
FBgn0039584	0.276	0.022	0.165	0.549
FBgn0039591	0.174	0.056	0.179	0.192
FBgn0039594	15.984	5.893	6.068	3.855
FBgn0039594	17.426	6.415	6.409	4.224
FBgn0039594	16.577	6.075	6.035	3.993
FBgn0039595	9.674	5.727	5.901	3.541
FBgn0039597	0.646	0.096	0.375	0.594
FBgn0039599	0.631	0.36	0.529	0.885
