Gene.ID	Transcript.ID	Affy.ID	Gene.Type
ENSRNOG00000004377	ENSRNOT00000005863		protein_coding
ENSRNOG00000004377	ENSRNOT00000084155	1377599_at	protein_coding
ENSRNOG00000010853	ENSRNOT00000082487	1387419_at	protein_coding
ENSRNOG00000010853	ENSRNOT00000051883		protein_coding
ENSRNOG00000054430	ENSRNOT00000081511		protein_coding
ENSRNOG00000031349	ENSRNOT00000047795		protein_coding
ENSRNOG00000014241	ENSRNOT00000067616	1367801_at	protein_coding
ENSRNOG00000014241	ENSRNOT00000077742	1367801_at	protein_coding
ENSRNOG00000014502	ENSRNOT00000019474		protein_coding
ENSRNOG00000008849	ENSRNOT00000011867	1368471_at	protein_coding
ENSRNOG00000045846	ENSRNOT00000084312		protein_coding
ENSRNOG00000045846	ENSRNOT00000073025	1391184_at	protein_coding
ENSRNOG00000022060	ENSRNOT00000083271	1384504_at	protein_coding
ENSRNOG00000022060	ENSRNOT00000083271	1397438_at	protein_coding
ENSRNOG00000022060	ENSRNOT00000083271	1390552_at	protein_coding
ENSRNOG00000022060	ENSRNOT00000037848	1397438_at	protein_coding
ENSRNOG00000022060	ENSRNOT00000037848	1390552_at	protein_coding
ENSRNOG00000022060	ENSRNOT00000071315	1397438_at	protein_coding
ENSRNOG00000022060	ENSRNOT00000071315	1390552_at	protein_coding
ENSRNOG00000014331	ENSRNOT00000019204	1395866_at	protein_coding
ENSRNOG00000014331	ENSRNOT00000019204	1393309_at	protein_coding
ENSRNOG00000014331	ENSRNOT00000019204	1392551_at	protein_coding
ENSRNOG00000045943	ENSRNOT00000071258		protein_coding
ENSRNOG00000051931	ENSRNOT00000079788		protein_coding
ENSRNOG00000020299	ENSRNOT00000041238	1373125_at	protein_coding
ENSRNOG00000013412	ENSRNOT00000018326	1369708_a_at	protein_coding
ENSRNOG00000013412	ENSRNOT00000049654	1369708_a_at	protein_coding
ENSRNOG00000045831	ENSRNOT00000073466	1377610_at	protein_coding
ENSRNOG00000001316	ENSRNOT00000001794	1388417_at	protein_coding
ENSRNOG00000025687	ENSRNOT00000028924		protein_coding
ENSRNOG00000022030	ENSRNOT00000039322	1393858_at	protein_coding
ENSRNOG00000002797	ENSRNOT00000003773		protein_coding
ENSRNOG00000027888	ENSRNOT00000031464	1372059_at	protein_coding
ENSRNOG00000004914	ENSRNOT00000006510		protein_coding
ENSRNOG00000015250	ENSRNOT00000020574	1376260_at	protein_coding
ENSRNOG00000015250	ENSRNOT00000065222	1376260_at	protein_coding
ENSRNOG00000015357	ENSRNOT00000033460	1391345_at	protein_coding
ENSRNOG00000053910	ENSRNOT00000078002		protein_coding
ENSRNOG00000030319	ENSRNOT00000047356		protein_coding
ENSRNOG00000009461	ENSRNOT00000012524	1385447_at	protein_coding
ENSRNOG00000059122	ENSRNOT00000074691		pseudogene
ENSRNOG00000050447	ENSRNOT00000044619		protein_coding
ENSRNOG00000001360	ENSRNOT00000092039	1368613_at	protein_coding
ENSRNOG00000001360	ENSRNOT00000042006	1368613_at	protein_coding
ENSRNOG00000004757	ENSRNOT00000006300	1370210_at	protein_coding
ENSRNOG00000017561	ENSRNOT00000066869	1389865_at	protein_coding
ENSRNOG00000017561	ENSRNOT00000087237	1389865_at	protein_coding
ENSRNOG00000003942	ENSRNOT00000059233	1389021_at	protein_coding
ENSRNOG00000023509	ENSRNOT00000032918	1371091_at	protein_coding
ENSRNOG00000030413	ENSRNOT00000046917		protein_coding
ENSRNOG00000020997	ENSRNOT00000033613		protein_coding
ENSRNOG00000033192	ENSRNOT00000040847	1391106_at	protein_coding
ENSRNOG00000033192	ENSRNOT00000080677	1391106_at	protein_coding
ENSRNOG00000019228	ENSRNOT00000026210	1370100_at	protein_coding
ENSRNOG00000019228	ENSRNOT00000026210	1376190_at	protein_coding
ENSRNOG00000049047	ENSRNOT00000023369	1375632_at	protein_coding
ENSRNOG00000001811	ENSRNOT00000042270	1385727_at	protein_coding
ENSRNOG00000001811	ENSRNOT00000002476	1385727_at	protein_coding
ENSRNOG00000058193	ENSRNOT00000077443		protein_coding
ENSRNOG00000003520	ENSRNOT00000004799	1367578_at	protein_coding
ENSRNOG00000020713	ENSRNOT00000079454	1393368_at	protein_coding
ENSRNOG00000020713	ENSRNOT00000028119	1393368_at	protein_coding
ENSRNOG00000000113	ENSRNOT00000000125	1380412_at	protein_coding
ENSRNOG00000004125	ENSRNOT00000005505	1368695_at	protein_coding
ENSRNOG00000054377	ENSRNOT00000080123		pseudogene
ENSRNOG00000015682	ENSRNOT00000021485	1374330_at	protein_coding
ENSRNOG00000015682	ENSRNOT00000021485	1398720_at	protein_coding
ENSRNOG00000001185	ENSRNOT00000050782	1372454_at	protein_coding
ENSRNOG00000012663	ENSRNOT00000031267	1376919_at	protein_coding
ENSRNOG00000012663	ENSRNOT00000083487		protein_coding
ENSRNOG00000054039	ENSRNOT00000086831		protein_coding
ENSRNOG00000051837	ENSRNOT00000079269		protein_coding
ENSRNOG00000024256	ENSRNOT00000031588		pseudogene
ENSRNOG00000048966	ENSRNOT00000073052	1392193_at	protein_coding
ENSRNOG00000017767	ENSRNOT00000024060	1383914_at	protein_coding
ENSRNOG00000001684	ENSRNOT00000002289	1391648_at	protein_coding
ENSRNOG00000043320	ENSRNOT00000040989		protein_coding
ENSRNOG00000045841	ENSRNOT00000045652		protein_coding
ENSRNOG00000057968	ENSRNOT00000080096	1393862_at	protein_coding
ENSRNOG00000053884	ENSRNOT00000071568	1389670_at	protein_coding
ENSRNOG00000051848	ENSRNOT00000086400		protein_coding
ENSRNOG00000002151	ENSRNOT00000002942	1387529_a_at	protein_coding
ENSRNOG00000038905	ENSRNOT00000022054	1370871_at	protein_coding
ENSRNOG00000020093	ENSRNOT00000027225	1367640_at	protein_coding
ENSRNOG00000015242	ENSRNOT00000020440	1379196_at	protein_coding
ENSRNOG00000015242	ENSRNOT00000020440	1386543_at	protein_coding
ENSRNOG00000057754	ENSRNOT00000081185	1387374_at	protein_coding
ENSRNOG00000057754	ENSRNOT00000084925	1387374_at	protein_coding
ENSRNOG00000057754	ENSRNOT00000087270	1387374_at	protein_coding
ENSRNOG00000042975	ENSRNOT00000002233	1384195_at	protein_coding
ENSRNOG00000017574	ENSRNOT00000055960		protein_coding
ENSRNOG00000004717	ENSRNOT00000006450		protein_coding
ENSRNOG00000004717	ENSRNOT00000072166		protein_coding
ENSRNOG00000026919	ENSRNOT00000038950		protein_coding
ENSRNOG00000015423	ENSRNOT00000021156	1379582_a_at	protein_coding
ENSRNOG00000015423	ENSRNOT00000079745	1379582_a_at	protein_coding
ENSRNOG00000042570	ENSRNOT00000068166		protein_coding
ENSRNOG00000042570	ENSRNOT00000082791		protein_coding
ENSRNOG00000006930	ENSRNOT00000009344	1388604_at	protein_coding
ENSRNOG00000015156	ENSRNOT00000020425	1387088_at	protein_coding
ENSRNOG00000052934	ENSRNOT00000077888	1373845_at	protein_coding
ENSRNOG00000051868	ENSRNOT00000081224	1381267_at	protein_coding
ENSRNOG00000051868	ENSRNOT00000081224	1391825_at	protein_coding
ENSRNOG00000051868	ENSRNOT00000081224	1380289_at	protein_coding
ENSRNOG00000032959	ENSRNOT00000015870	1369072_at	protein_coding
ENSRNOG00000042465	ENSRNOT00000063808		protein_coding
ENSRNOG00000042329	ENSRNOT00000066482		protein_coding
ENSRNOG00000004124	ENSRNOT00000005559	1369858_at	protein_coding
ENSRNOG00000030449	ENSRNOT00000090146	1372297_at	protein_coding
ENSRNOG00000030449	ENSRNOT00000012348	1372297_at	protein_coding
ENSRNOG00000018425	ENSRNOT00000024950	1373502_at	protein_coding
ENSRNOG00000018425	ENSRNOT00000066336	1373502_at	protein_coding
ENSRNOG00000008331	ENSRNOT00000011326	1392838_at	protein_coding
ENSRNOG00000022014	ENSRNOT00000030031	1390268_at	protein_coding
ENSRNOG00000049720	ENSRNOT00000038706		pseudogene
ENSRNOG00000027431	ENSRNOT00000038077		protein_coding
ENSRNOG00000057806	ENSRNOT00000077398	1369059_at	protein_coding
ENSRNOG00000057806	ENSRNOT00000077398	1398355_at	protein_coding
ENSRNOG00000057806	ENSRNOT00000079191	1369059_at	protein_coding
ENSRNOG00000057806	ENSRNOT00000079191	1398355_at	protein_coding
ENSRNOG00000026248	ENSRNOT00000030228	1384878_at	protein_coding
ENSRNOG00000027773	ENSRNOT00000034961	1385660_at	protein_coding
ENSRNOG00000051658	ENSRNOT00000091002		snoRNA
ENSRNOG00000007889	ENSRNOT00000010533	1387166_at	protein_coding
ENSRNOG00000014117	ENSRNOT00000019192	1370080_at	protein_coding
ENSRNOG00000021886	ENSRNOT00000036223	1379289_at	protein_coding
ENSRNOG00000021886	ENSRNOT00000083492	1379289_at	protein_coding
ENSRNOG00000015075	ENSRNOT00000020728	1387623_at	protein_coding
ENSRNOG00000015075	ENSRNOT00000020728	1393559_at	protein_coding
ENSRNOG00000015075	ENSRNOT00000020728	1386530_at	protein_coding
ENSRNOG00000015075	ENSRNOT00000020728	1377404_at	protein_coding
ENSRNOG00000015075	ENSRNOT00000020728	1396101_at	protein_coding
ENSRNOG00000027063	ENSRNOT00000029183		protein_coding
ENSRNOG00000053355	ENSRNOT00000087966		misc_RNA
ENSRNOG00000022691	ENSRNOT00000077679		protein_coding
ENSRNOG00000022691	ENSRNOT00000035317	1383903_at	protein_coding
ENSRNOG00000058732	ENSRNOT00000089158		snRNA
ENSRNOG00000006913	ENSRNOT00000009082		protein_coding
ENSRNOG00000006913	ENSRNOT00000044363		protein_coding
ENSRNOG00000002652	ENSRNOT00000065045	1398615_at	protein_coding
ENSRNOG00000002652	ENSRNOT00000092203		protein_coding
ENSRNOG00000059107	ENSRNOT00000082032		snoRNA
ENSRNOG00000010605	ENSRNOT00000014204		protein_coding
ENSRNOG00000057063	ENSRNOT00000089708		snRNA
ENSRNOG00000032058	ENSRNOT00000045056	1379731_at	protein_coding
ENSRNOG00000032058	ENSRNOT00000045056	1385313_at	protein_coding
ENSRNOG00000032058	ENSRNOT00000089827		protein_coding
ENSRNOG00000005434	ENSRNOT00000008210	1390706_at	protein_coding
ENSRNOG00000005434	ENSRNOT00000084595	1390706_at	protein_coding
ENSRNOG00000005434	ENSRNOT00000084595	1371419_at	protein_coding
ENSRNOG00000005434	ENSRNOT00000083528	1390706_at	protein_coding
ENSRNOG00000005434	ENSRNOT00000083528	1371419_at	protein_coding
ENSRNOG00000055604	ENSRNOT00000081838		protein_coding
ENSRNOG00000053974	ENSRNOT00000083569		protein_coding
ENSRNOG00000054387	ENSRNOT00000090469		snRNA
ENSRNOG00000016338	ENSRNOT00000022249	1386378_at	protein_coding
ENSRNOG00000016338	ENSRNOT00000022249	1377616_at	protein_coding
ENSRNOG00000012665	ENSRNOT00000016930	1392994_at	protein_coding
ENSRNOG00000053082	ENSRNOT00000077633		snoRNA
ENSRNOG00000048310	ENSRNOT00000079606		protein_coding
ENSRNOG00000048310	ENSRNOT00000012636		protein_coding
ENSRNOG00000046763	ENSRNOT00000073796	1396179_at	protein_coding
ENSRNOG00000046763	ENSRNOT00000073796	1374677_at	protein_coding
ENSRNOG00000001192	ENSRNOT00000001581	1388480_at	protein_coding
ENSRNOG00000018937	ENSRNOT00000081501	1387023_at	protein_coding
ENSRNOG00000018937	ENSRNOT00000025689	1387023_at	protein_coding
ENSRNOG00000018937	ENSRNOT00000025939	1370952_at	protein_coding
ENSRNOG00000043820	ENSRNOT00000069087		miRNA
ENSRNOG00000012385	ENSRNOT00000017379	1393078_at	protein_coding
ENSRNOG00000012385	ENSRNOT00000017379	1372558_at	protein_coding
ENSRNOG00000012385	ENSRNOT00000017379	1383514_s_at	protein_coding
ENSRNOG00000012385	ENSRNOT00000017379	1377612_at	protein_coding
ENSRNOG00000012385	ENSRNOT00000017379	1393881_at	protein_coding
ENSRNOG00000042360	ENSRNOT00000048975		protein_coding
ENSRNOG00000046365	ENSRNOT00000075682		protein_coding
ENSRNOG00000053994	ENSRNOT00000083918		snoRNA
ENSRNOG00000053101	ENSRNOT00000077885		pseudogene
ENSRNOG00000055997	ENSRNOT00000090854		snRNA
ENSRNOG00000015211	ENSRNOT00000067324		protein_coding
ENSRNOG00000005003	ENSRNOT00000006942	1370182_at	protein_coding
ENSRNOG00000047781	ENSRNOT00000086575	1379169_at	protein_coding
ENSRNOG00000047781	ENSRNOT00000073000	1379073_at	protein_coding
ENSRNOG00000050972	ENSRNOT00000075376		protein_coding
ENSRNOG00000050972	ENSRNOT00000086777		protein_coding
ENSRNOG00000059658	ENSRNOT00000087335		snoRNA
ENSRNOG00000005933	ENSRNOT00000087278		protein_coding
ENSRNOG00000005933	ENSRNOT00000031189		protein_coding
ENSRNOG00000005933	ENSRNOT00000008074		protein_coding
ENSRNOG00000005933	ENSRNOT00000085285		protein_coding
ENSRNOG00000005933	ENSRNOT00000007866		protein_coding
ENSRNOG00000014698	ENSRNOT00000019947	1369091_at	protein_coding
ENSRNOG00000010459	ENSRNOT00000014333		protein_coding
ENSRNOG00000026874	ENSRNOT00000059263		protein_coding
ENSRNOG00000007865	ENSRNOT00000010634	1392215_at	protein_coding
ENSRNOG00000061095	ENSRNOT00000085456	1389450_at	scaRNA
ENSRNOG00000024068	ENSRNOT00000033044		protein_coding
ENSRNOG00000056328	ENSRNOT00000081094		lincRNA
ENSRNOG00000029560	ENSRNOT00000043110		protein_coding
ENSRNOG00000025596	ENSRNOT00000035373		protein_coding
ENSRNOG00000009556	ENSRNOT00000012913	1369542_at	protein_coding
ENSRNOG00000058114	ENSRNOT00000084534		lincRNA
ENSRNOG00000057052	ENSRNOT00000087221		lincRNA
ENSRNOG00000013171	ENSRNOT00000017607	1370998_at	protein_coding
ENSRNOG00000012405	ENSRNOT00000081797	1368841_at	protein_coding
ENSRNOG00000012405	ENSRNOT00000020431	1368841_at	protein_coding
ENSRNOG00000012405	ENSRNOT00000080844	1368841_at	protein_coding
ENSRNOG00000061785	ENSRNOT00000077712		lincRNA
ENSRNOG00000049063	ENSRNOT00000074657	1380465_at	protein_coding
ENSRNOG00000055599	ENSRNOT00000086764		lincRNA
ENSRNOG00000002615	ENSRNOT00000003542	1397458_at	protein_coding
ENSRNOG00000002615	ENSRNOT00000003542	1371535_at	protein_coding
ENSRNOG00000053228	ENSRNOT00000090283		protein_coding
ENSRNOG00000057983	ENSRNOT00000080357		lincRNA
ENSRNOG00000016145	ENSRNOT00000089715		protein_coding
ENSRNOG00000016145	ENSRNOT00000021976	1388835_at	protein_coding
ENSRNOG00000055297	ENSRNOT00000084934	1384065_at	protein_coding
ENSRNOG00000009746	ENSRNOT00000039809		protein_coding
ENSRNOG00000052761	ENSRNOT00000077618		lincRNA
ENSRNOG00000046744	ENSRNOT00000073811		protein_coding
ENSRNOG00000014066	ENSRNOT00000018872	1384705_at	protein_coding
ENSRNOG00000014066	ENSRNOT00000018872	1374636_at	protein_coding
ENSRNOG00000014066	ENSRNOT00000018872	1384759_at	protein_coding
ENSRNOG00000025383	ENSRNOT00000038352	1383698_at	protein_coding
ENSRNOG00000025383	ENSRNOT00000038352	1371380_at	protein_coding
ENSRNOG00000025383	ENSRNOT00000088802	1383698_at	protein_coding
ENSRNOG00000025383	ENSRNOT00000088802	1371380_at	protein_coding
ENSRNOG00000049056	ENSRNOT00000091048	1370011_at	protein_coding
ENSRNOG00000049056	ENSRNOT00000091048	1389185_at	protein_coding
ENSRNOG00000049056	ENSRNOT00000073840	1370011_at	protein_coding
ENSRNOG00000049056	ENSRNOT00000073840	1389185_at	protein_coding
ENSRNOG00000061265	ENSRNOT00000085441		lincRNA
ENSRNOG00000058305	ENSRNOT00000090957		lincRNA
ENSRNOG00000026162	ENSRNOT00000065384	1385349_at	protein_coding
ENSRNOG00000008978	ENSRNOT00000011876	1385296_at	protein_coding
ENSRNOG00000020950	ENSRNOT00000028462	1371827_at	protein_coding
ENSRNOG00000054550	ENSRNOT00000084794		lincRNA
ENSRNOG00000007896	ENSRNOT00000079961	1397242_at	protein_coding
ENSRNOG00000007896	ENSRNOT00000010484	1397242_at	protein_coding
ENSRNOG00000016242	ENSRNOT00000021979	1370256_at	protein_coding
ENSRNOG00000009652	ENSRNOT00000012924	1373047_at	protein_coding
ENSRNOG00000009652	ENSRNOT00000012924	1388251_at	protein_coding
ENSRNOG00000006844	ENSRNOT00000037332	1369714_at	protein_coding
ENSRNOG00000006844	ENSRNOT00000037332	1373402_at	protein_coding
ENSRNOG00000002241	ENSRNOT00000081875	1368195_at	protein_coding
ENSRNOG00000002241	ENSRNOT00000003060	1368195_at	protein_coding
ENSRNOG00000022764	ENSRNOT00000039261	1389413_at	protein_coding
ENSRNOG00000005930	ENSRNOT00000007789	1379812_at	protein_coding
ENSRNOG00000047594	ENSRNOT00000078906		protein_coding
ENSRNOG00000047594	ENSRNOT00000070825	1383685_at	protein_coding
ENSRNOG00000047594	ENSRNOT00000071829	1383685_at	protein_coding
ENSRNOG00000018765	ENSRNOT00000025507	1388883_at	protein_coding
ENSRNOG00000008970	ENSRNOT00000045882	1384509_s_at	protein_coding
ENSRNOG00000008970	ENSRNOT00000045882	1393454_at	protein_coding
ENSRNOG00000023100	ENSRNOT00000038410	1393137_at	protein_coding
ENSRNOG00000003105	ENSRNOT00000004141		protein_coding
ENSRNOG00000051684	ENSRNOT00000089807		protein_coding
ENSRNOG00000021447	ENSRNOT00000036162		protein_coding
ENSRNOG00000005987	ENSRNOT00000008018	1370036_at	protein_coding
ENSRNOG00000047635	ENSRNOT00000073638	1378000_at	protein_coding
ENSRNOG00000050108	ENSRNOT00000074873	1373106_at	protein_coding
ENSRNOG00000050108	ENSRNOT00000074873	1389851_at	protein_coding
ENSRNOG00000023210	ENSRNOT00000032240	1388649_at	protein_coding
ENSRNOG00000023210	ENSRNOT00000032240	1389563_at	protein_coding
ENSRNOG00000020616	ENSRNOT00000056933		protein_coding
ENSRNOG00000020616	ENSRNOT00000027987		protein_coding
ENSRNOG00000055286	ENSRNOT00000083176		protein_coding
ENSRNOG00000055286	ENSRNOT00000044145		protein_coding
ENSRNOG00000049851	ENSRNOT00000072922		protein_coding
ENSRNOG00000047836	ENSRNOT00000043673		protein_coding
ENSRNOG00000049950	ENSRNOT00000046865		pseudogene
ENSRNOG00000016608	ENSRNOT00000022349	1383196_at	protein_coding
ENSRNOG00000021638	ENSRNOT00000029456	1388134_at	protein_coding
ENSRNOG00000004027	ENSRNOT00000005611	1387867_at	protein_coding
ENSRNOG00000001640	ENSRNOT00000002238		protein_coding
ENSRNOG00000002851	ENSRNOT00000004001	1372487_at	protein_coding
ENSRNOG00000002851	ENSRNOT00000004001	1375416_at	protein_coding
ENSRNOG00000002851	ENSRNOT00000081519	1375416_at	protein_coding
ENSRNOG00000050178	ENSRNOT00000072727		protein_coding
ENSRNOG00000028677	ENSRNOT00000014670	1380293_at	protein_coding
ENSRNOG00000028677	ENSRNOT00000014670	1379740_at	protein_coding
ENSRNOG00000007410	ENSRNOT00000082021	1384793_at	protein_coding
ENSRNOG00000007410	ENSRNOT00000082021	1384225_at	protein_coding
ENSRNOG00000007410	ENSRNOT00000009977	1385097_at	protein_coding
ENSRNOG00000013101	ENSRNOT00000017599	1368956_at	protein_coding
ENSRNOG00000013101	ENSRNOT00000017599	1391013_at	protein_coding
ENSRNOG00000022732	ENSRNOT00000038279	1389338_at	protein_coding
ENSRNOG00000028668	ENSRNOT00000024658	1368227_at	protein_coding
ENSRNOG00000028668	ENSRNOT00000036435		protein_coding
ENSRNOG00000050132	ENSRNOT00000046793		protein_coding
ENSRNOG00000001793	ENSRNOT00000002443		protein_coding
ENSRNOG00000013262	ENSRNOT00000017838	1370033_at	protein_coding
ENSRNOG00000013262	ENSRNOT00000018097	1370033_at	protein_coding
ENSRNOG00000042523	ENSRNOT00000067702	1370525_at	protein_coding
ENSRNOG00000042523	ENSRNOT00000067702	1370523_a_at	protein_coding
ENSRNOG00000039902	ENSRNOT00000091904		protein_coding
ENSRNOG00000039902	ENSRNOT00000061284		protein_coding
ENSRNOG00000037690	ENSRNOT00000057190	1379621_at	protein_coding
ENSRNOG00000037690	ENSRNOT00000057190	1398683_at	protein_coding
ENSRNOG00000028884	ENSRNOT00000050878	1371335_at	protein_coding
ENSRNOG00000009946	ENSRNOT00000013496	1388218_at	protein_coding
ENSRNOG00000009946	ENSRNOT00000013496	1376089_at	protein_coding
ENSRNOG00000060645	ENSRNOT00000083847		protein_coding
ENSRNOG00000014659	ENSRNOT00000020036	1391462_at	protein_coding
ENSRNOG00000036674	ENSRNOT00000054934	1392082_a_at	protein_coding
ENSRNOG00000008628	ENSRNOT00000011651	1367787_at	protein_coding
ENSRNOG00000008628	ENSRNOT00000077329	1367787_at	protein_coding
ENSRNOG00000021670	ENSRNOT00000031487		protein_coding
ENSRNOG00000007744	ENSRNOT00000084773	1387588_at	protein_coding
ENSRNOG00000007744	ENSRNOT00000010419	1387588_at	protein_coding
ENSRNOG00000019814	ENSRNOT00000026813		pseudogene
ENSRNOG00000036859	ENSRNOT00000055321	1377356_at	protein_coding
ENSRNOG00000050164	ENSRNOT00000046616		protein_coding
ENSRNOG00000023352	ENSRNOT00000035580		protein_coding
ENSRNOG00000053663	ENSRNOT00000085061		protein_coding
ENSRNOG00000058348	ENSRNOT00000080475		protein_coding
ENSRNOG00000018481	ENSRNOT00000025149	1383625_a_at	protein_coding
ENSRNOG00000018481	ENSRNOT00000025149	1393105_at	protein_coding
ENSRNOG00000018481	ENSRNOT00000025149	1383626_at	protein_coding
ENSRNOG00000024595	ENSRNOT00000058763		protein_coding
ENSRNOG00000057975	ENSRNOT00000088178		protein_coding
ENSRNOG00000013939	ENSRNOT00000058029	1387960_at	protein_coding
ENSRNOG00000033515	ENSRNOT00000046076		protein_coding
ENSRNOG00000004279	ENSRNOT00000005894	1385807_at	protein_coding
ENSRNOG00000004279	ENSRNOT00000036646	1385807_at	protein_coding
ENSRNOG00000004279	ENSRNOT00000036646	1377679_at	protein_coding
ENSRNOG00000017032	ENSRNOT00000022892	1370378_at	protein_coding
ENSRNOG00000010060	ENSRNOT00000013577	1382934_at	protein_coding
ENSRNOG00000010060	ENSRNOT00000013577	1381881_at	protein_coding
ENSRNOG00000010060	ENSRNOT00000083395	1382934_at	protein_coding
ENSRNOG00000010060	ENSRNOT00000083395	1381881_at	protein_coding
ENSRNOG00000025793	ENSRNOT00000055048	1395384_at	protein_coding
ENSRNOG00000025793	ENSRNOT00000082927	1395384_at	protein_coding
ENSRNOG00000022164	ENSRNOT00000034267		protein_coding
ENSRNOG00000038211	ENSRNOT00000058177		pseudogene
ENSRNOG00000048445	ENSRNOT00000074937	1370735_at	protein_coding
ENSRNOG00000017248	ENSRNOT00000023365	1394711_at	protein_coding
ENSRNOG00000045792	ENSRNOT00000074642		protein_coding
ENSRNOG00000027459	ENSRNOT00000038860	1378116_at	protein_coding
ENSRNOG00000016102	ENSRNOT00000021702	1385173_at	protein_coding
ENSRNOG00000016102	ENSRNOT00000021702	1396234_at	protein_coding
ENSRNOG00000016102	ENSRNOT00000021702	1389712_at	protein_coding
ENSRNOG00000018112	ENSRNOT00000024351		protein_coding
ENSRNOG00000017061	ENSRNOT00000022964		protein_coding
ENSRNOG00000004772	ENSRNOT00000006387		protein_coding
ENSRNOG00000025443	ENSRNOT00000035060	1371682_at	protein_coding
