AFFY.ID	Gene.ID	Gene.Type
1369695_at	ENSRNOG00000013074	protein_coding
1369697_at	ENSRNOG00000014269	protein_coding
1369698_at	ENSRNOG00000002948	protein_coding
1369699_at	ENSRNOG00000001152	protein_coding
1369700_at	ENSRNOG00000016976	protein_coding
1369701_at	ENSRNOG00000060338	protein_coding
1369702_at	ENSRNOG00000048617	protein_coding
1369703_at	ENSRNOG00000021318	protein_coding
1369704_at	ENSRNOG00000006010	protein_coding
1369706_at	ENSRNOG00000003245	protein_coding
1369707_at	ENSRNOG00000011619	protein_coding
1369708_a_at	ENSRNOG00000013412	protein_coding
1369709_at	ENSRNOG00000016998	protein_coding
1369711_at	ENSRNOG00000050006	protein_coding
1369712_at	ENSRNOG00000011278	protein_coding
1369713_at	ENSRNOG00000017679	protein_coding
1369714_at	ENSRNOG00000006844	protein_coding
1369715_at	ENSRNOG00000005697	protein_coding
1369717_at	ENSRNOG00000002164	protein_coding
1369719_at	ENSRNOG00000023440	protein_coding
1369720_at	ENSRNOG00000048152	protein_coding
1369721_at	ENSRNOG00000004806	protein_coding
1369722_a_at	ENSRNOG00000003728	protein_coding
1369723_at	ENSRNOG00000003728	protein_coding
1369724_at	ENSRNOG00000015957	protein_coding
1369725_at	ENSRNOG00000037148	protein_coding
1369726_at	ENSRNOG00000029500	protein_coding
1369727_at	ENSRNOG00000003500	protein_coding
1369728_at	ENSRNOG00000050933	protein_coding
1369729_at	ENSRNOG00000006839	protein_coding
1369730_a_at	ENSRNOG00000021241	protein_coding
1369731_at	ENSRNOG00000007014	protein_coding
1369732_a_at	ENSRNOG00000017932	protein_coding
1369733_at	ENSRNOG00000054172	protein_coding
1369734_at	ENSRNOG00000008474	protein_coding
1369735_at	ENSRNOG00000012802	protein_coding
1369736_at	ENSRNOG00000008676	protein_coding
1369737_at	ENSRNOG00000014900	protein_coding
1369738_s_at	ENSRNOG00000014900	protein_coding
1369739_at	ENSRNOG00000023664	protein_coding
1369740_at	ENSRNOG00000005369	protein_coding
1369742_at	ENSRNOG00000051671	protein_coding
1369743_a_at	ENSRNOG00000001300	protein_coding
1369744_at	ENSRNOG00000006104	protein_coding
1369745_at	ENSRNOG00000008766	protein_coding
1369746_a_at	ENSRNOG00000030538	protein_coding
1369747_at	ENSRNOG00000049498	protein_coding
1369748_at	ENSRNOG00000009903	protein_coding
1369749_a_at	ENSRNOG00000013776	protein_coding
1369750_at	ENSRNOG00000016793	protein_coding
1369751_at	ENSRNOG00000005048	protein_coding
1369752_a_at	ENSRNOG00000020478	protein_coding
1369754_a_at	ENSRNOG00000010286	protein_coding
1369755_at	ENSRNOG00000046852	protein_coding
1369756_a_at	ENSRNOG00000003134	protein_coding
1369757_at	ENSRNOG00000002969	protein_coding
1369758_at	ENSRNOG00000015124	protein_coding
1369759_at	ENSRNOG00000017775	protein_coding
1369760_a_at	ENSRNOG00000005343	protein_coding
1369761_at	ENSRNOG00000000715	protein_coding
1369762_at	ENSRNOG00000000715	protein_coding
1369763_at	ENSRNOG00000011847	protein_coding
1369764_at	ENSRNOG00000004062	protein_coding
1369765_at	ENSRNOG00000004294	protein_coding
1369766_at	ENSRNOG00000050968	protein_coding
1369767_a_at	ENSRNOG00000005465	protein_coding
1369768_at	ENSRNOG00000047459	protein_coding
1369769_at	ENSRNOG00000001984	protein_coding
1369770_at	ENSRNOG00000048145	protein_coding
1369771_at	ENSRNOG00000014597	protein_coding
1369772_at	ENSRNOG00000019484	protein_coding
1369773_at	ENSRNOG00000002381	protein_coding
1369775_at	ENSRNOG00000047287	protein_coding
1369777_a_at	ENSRNOG00000050206	protein_coding
1369779_at	ENSRNOG00000003276	protein_coding
1369781_at	ENSRNOG00000005662	protein_coding
1369782_a_at	ENSRNOG00000021128	protein_coding
1369783_a_at	ENSRNOG00000010392	protein_coding
1369784_at	ENSRNOG00000004646	protein_coding
1369785_at	ENSRNOG00000002128	protein_coding
1369786_at	ENSRNOG00000006397	protein_coding
1369788_s_at	ENSRNOG00000026293	protein_coding
1369789_at	ENSRNOG00000049792	protein_coding
1369790_at	ENSRNOG00000016348	protein_coding
1369791_at	ENSRNOG00000003533	protein_coding
1369792_at	ENSRNOG00000049580	protein_coding
1369793_a_at	ENSRNOG00000007726	protein_coding
1369794_a_at	ENSRNOG00000018911	protein_coding
1369795_at	ENSRNOG00000002303	protein_coding
1369796_at	ENSRNOG00000008337	protein_coding
1369797_at	ENSRNOG00000009522	protein_coding
1369798_at	ENSRNOG00000011227	protein_coding
1369799_at	ENSRNOG00000002636	protein_coding
1369800_at	ENSRNOG00000048186	protein_coding
1369801_at	ENSRNOG00000002776	protein_coding
1369802_at	ENSRNOG00000062002	protein_coding
1369803_at	ENSRNOG00000016902	protein_coding
1369804_a_at	ENSRNOG00000013076	protein_coding
1369805_at	ENSRNOG00000015787	protein_coding
1369806_at	ENSRNOG00000017002	protein_coding
1369807_at	ENSRNOG00000004488	protein_coding
1369808_at	ENSRNOG00000006736	protein_coding
1369809_at	ENSRNOG00000010254	protein_coding
1369810_at	ENSRNOG00000046366	protein_coding
1369811_at	ENSRNOG00000000060	protein_coding
1369812_at	ENSRNOG00000002953	protein_coding
1369813_at	ENSRNOG00000015202	protein_coding
1369814_at	ENSRNOG00000015992	protein_coding
1369815_at	ENSRNOG00000011205	protein_coding
1369816_at	ENSRNOG00000019433	protein_coding
1369819_at	ENSRNOG00000030714	protein_coding
1369820_at	ENSRNOG00000028426	protein_coding
1369821_a_at	ENSRNOG00000031773	protein_coding
1369822_at	ENSRNOG00000002227	protein_coding
1369823_at	ENSRNOG00000014054	protein_coding
1369824_at	ENSRNOG00000031232	protein_coding
1369826_at	ENSRNOG00000005470	protein_coding
1369827_at	ENSRNOG00000011156	protein_coding
1369828_at	ENSRNOG00000000187	protein_coding
1369830_at	ENSRNOG00000004873	protein_coding
1369832_at	ENSRNOG00000017554	protein_coding
1369833_at	ENSRNOG00000017027	protein_coding
1369837_at	ENSRNOG00000016648	protein_coding
1369838_at	ENSRNOG00000017198	protein_coding
1369840_at	ENSRNOG00000049826	protein_coding
1369841_at	ENSRNOG00000006472	protein_coding
1369842_at	ENSRNOG00000011842	protein_coding
1369843_at	ENSRNOG00000018286	protein_coding
1369844_at	ENSRNOG00000056558	protein_coding
1369845_at	ENSRNOG00000012283	protein_coding
1369846_at	ENSRNOG00000009314	protein_coding
1369847_at	ENSRNOG00000056697	protein_coding
1369848_at	ENSRNOG00000011369	protein_coding
1369849_at	ENSRNOG00000009260	protein_coding
1369851_at	ENSRNOG00000031778	protein_coding
1369852_at	ENSRNOG00000033444	protein_coding
1369853_at	ENSRNOG00000024413	protein_coding
1369854_a_at	ENSRNOG00000020578	protein_coding
1369855_at	ENSRNOG00000007420	protein_coding
1369856_at	ENSRNOG00000005338	protein_coding
1369857_a_at	ENSRNOG00000016753	protein_coding
1369858_at	ENSRNOG00000004124	protein_coding
1369859_at	ENSRNOG00000012682	protein_coding
1369860_a_at	ENSRNOG00000030877	protein_coding
1369861_at	ENSRNOG00000003569	protein_coding
1369862_at	ENSRNOG00000000529	protein_coding
1369863_at	ENSRNOG00000046357	protein_coding
1369864_a_at	ENSRNOG00000001388	protein_coding
1369865_at	ENSRNOG00000010283	protein_coding
1369866_at	ENSRNOG00000018236	protein_coding
1369867_at	ENSRNOG00000014018	protein_coding
1369868_at	ENSRNOG00000051408	protein_coding
1369869_at	ENSRNOG00000008727	protein_coding
1369870_at	ENSRNOG00000004311	protein_coding
1369871_at	ENSRNOG00000002754	protein_coding
1369872_a_at	ENSRNOG00000001005	protein_coding
1369873_at	ENSRNOG00000059862	protein_coding
1369874_at	ENSRNOG00000045532	protein_coding
1369875_at	ENSRNOG00000048239	protein_coding
1369876_at	ENSRNOG00000015541	protein_coding
1369877_at	ENSRNOG00000007178	protein_coding
1369878_at	ENSRNOG00000054976	protein_coding
1369879_a_at	ENSRNOG00000055579	protein_coding
1369880_at	ENSRNOG00000018355	protein_coding
1369882_at	ENSRNOG00000026036	protein_coding
1369883_at	ENSRNOG00000014318	protein_coding
1369884_at	ENSRNOG00000009425	protein_coding
1369886_a_at	ENSRNOG00000001173	protein_coding
1369887_at	ENSRNOG00000020783	protein_coding
1369888_at	ENSRNOG00000005498	protein_coding
1369889_at	ENSRNOG00000006268	protein_coding
1369890_at	ENSRNOG00000025519	protein_coding
1369891_at	ENSRNOG00000003716	protein_coding
1369893_at	ENSRNOG00000048122	protein_coding
1369895_s_at	ENSRNOG00000012495	protein_coding
1369896_s_at	ENSRNOG00000016919	protein_coding
1369897_s_at	ENSRNOG00000047374	protein_coding
1369898_a_at	ENSRNOG00000006306	protein_coding
1369899_s_at	ENSRNOG00000030483	protein_coding
1369902_at	ENSRNOG00000007529	protein_coding
1369903_at	ENSRNOG00000060599	protein_coding
1369904_at	ENSRNOG00000002327	protein_coding
1369905_at	ENSRNOG00000002336	protein_coding
1369906_s_at	ENSRNOG00000015059	protein_coding
1369907_at	ENSRNOG00000030020	protein_coding
1369908_at	ENSRNOG00000017890	protein_coding
1369909_s_at	ENSRNOG00000061100	protein_coding
1369910_at	ENSRNOG00000009922	protein_coding
1369911_at	ENSRNOG00000012430	protein_coding
1369912_at	ENSRNOG00000025792	protein_coding
1369913_at	ENSRNOG00000051529	protein_coding
1369914_at	ENSRNOG00000018260	protein_coding
1369916_at	ENSRNOG00000021014	protein_coding
1369917_at	ENSRNOG00000020936	protein_coding
1369918_at	ENSRNOG00000059182	protein_coding
1369919_at	ENSRNOG00000019383	protein_coding
1369920_at	ENSRNOG00000061863	protein_coding
1369921_at	ENSRNOG00000019058	protein_coding
1369922_at	ENSRNOG00000001385	protein_coding
1369923_at	ENSRNOG00000009979	protein_coding
1369924_at	ENSRNOG00000018039	protein_coding
1369925_at	ENSRNOG00000004808	protein_coding
1369926_at	ENSRNOG00000052564	protein_coding
1369927_at	ENSRNOG00000001440	protein_coding
1369928_at	ENSRNOG00000017786	protein_coding
1369929_at	ENSRNOG00000000571	protein_coding
1369930_at	ENSRNOG00000007114	protein_coding
1369932_a_at	ENSRNOG00000010153	protein_coding
1369933_at	ENSRNOG00000013505	protein_coding
1369934_at	ENSRNOG00000016781	protein_coding
1369935_at	ENSRNOG00000050258	protein_coding
1369936_at	ENSRNOG00000004060	protein_coding
1369937_at	ENSRNOG00000004060	protein_coding
1369938_at	ENSRNOG00000014044	protein_coding
1369940_at	ENSRNOG00000018367	protein_coding
1369941_at	ENSRNOG00000010747	protein_coding
1369942_at	ENSRNOG00000020433	protein_coding
1369943_at	ENSRNOG00000012956	protein_coding
1369946_at	ENSRNOG00000003497	protein_coding
1369947_at	ENSRNOG00000021155	protein_coding
1369948_at	ENSRNOG00000028822	protein_coding
1369949_at	ENSRNOG00000029399	protein_coding
1369950_at	ENSRNOG00000025602	protein_coding
1369951_at	ENSRNOG00000019068	protein_coding
1369952_at	ENSRNOG00000008639	protein_coding
1369953_a_at	ENSRNOG00000000321	protein_coding
1369954_at	ENSRNOG00000015020	protein_coding
1369955_at	ENSRNOG00000008749	protein_coding
1369956_at	ENSRNOG00000012074	protein_coding
1369957_at	ENSRNOG00000002730	protein_coding
1369958_at	ENSRNOG00000021403	protein_coding
1369960_at	ENSRNOG00000021079	protein_coding
1369961_at	ENSRNOG00000009980	protein_coding
1369962_at	ENSRNOG00000015511	protein_coding
1369963_at	ENSRNOG00000020481	protein_coding
1369964_at	ENSRNOG00000019430	protein_coding
1369965_at	ENSRNOG00000033809	protein_coding
1369967_at	ENSRNOG00000023520	protein_coding
1369968_at	ENSRNOG00000011946	protein_coding
1369969_at	ENSRNOG00000003084	protein_coding
1369970_at	ENSRNOG00000012748	protein_coding
1369971_a_at	ENSRNOG00000002292	protein_coding
1369972_at	ENSRNOG00000001129	protein_coding
1369973_at	ENSRNOG00000007081	protein_coding
1369974_at	ENSRNOG00000006989	protein_coding
1369975_at	ENSRNOG00000055344	protein_coding
1369977_at	ENSRNOG00000002343	protein_coding
1369978_at	ENSRNOG00000002724	protein_coding
1369979_at	ENSRNOG00000012228	protein_coding
1369980_s_at	ENSRNOG00000003226	protein_coding
1369981_at	ENSRNOG00000026267	protein_coding
1369982_at	ENSRNOG00000019534	protein_coding
1369983_at	ENSRNOG00000010906	protein_coding
1369984_at	ENSRNOG00000038951	protein_coding
1369985_at	ENSRNOG00000047653	protein_coding
1369986_at	ENSRNOG00000014743	protein_coding
1369987_at	ENSRNOG00000020747	protein_coding
1369988_at	ENSRNOG00000012619	protein_coding
1369989_at	ENSRNOG00000046493	protein_coding
1369990_at	ENSRNOG00000009723	protein_coding
1369991_at	ENSRNOG00000011029	protein_coding
1369992_at	ENSRNOG00000017730	protein_coding
1369993_at	ENSRNOG00000009783	protein_coding
1369994_at	ENSRNOG00000000901	protein_coding
1369995_at	ENSRNOG00000008523	protein_coding
1369996_at	ENSRNOG00000011214	protein_coding
1369997_at	ENSRNOG00000019423	protein_coding
1369998_at	ENSRNOG00000004791	protein_coding
1369999_a_at	ENSRNOG00000024923	protein_coding
1370000_at	ENSRNOG00000020456	protein_coding
1370001_at	ENSRNOG00000014621	protein_coding
1370002_at	ENSRNOG00000020130	protein_coding
1370003_at	ENSRNOG00000020266	protein_coding
1370004_at	ENSRNOG00000011523	protein_coding
1370005_at	ENSRNOG00000011142	protein_coding
1370007_at	ENSRNOG00000006228	protein_coding
1370008_at	ENSRNOG00000020022	protein_coding
1370009_at	ENSRNOG00000047503	protein_coding
1370010_at	ENSRNOG00000000164	protein_coding
1370011_at	ENSRNOG00000049056	protein_coding
1370013_at	ENSRNOG00000004778	protein_coding
1370014_at	ENSRNOG00000019302	protein_coding
1370015_at	ENSRNOG00000061270	protein_coding
1370016_at	ENSRNOG00000006235	protein_coding
1370017_at	ENSRNOG00000058882	protein_coding
1370018_at	ENSRNOG00000010402	protein_coding
1370019_at	ENSRNOG00000019342	protein_coding
1370020_at	ENSRNOG00000036693	protein_coding
1370021_at	ENSRNOG00000011144	protein_coding
1370022_at	ENSRNOG00000002566	protein_coding
1370023_at	ENSRNOG00000014357	protein_coding
1370024_at	ENSRNOG00000000814	protein_coding
1370025_at	ENSRNOG00000005138	protein_coding
1370026_at	ENSRNOG00000010524	protein_coding
1370029_at	ENSRNOG00000005428	protein_coding
1370030_at	ENSRNOG00000013409	protein_coding
1370031_at	ENSRNOG00000003506	protein_coding
1370032_at	ENSRNOG00000003232	protein_coding
1370033_at	ENSRNOG00000013262	protein_coding
1370035_at	ENSRNOG00000009338	protein_coding
1370036_at	ENSRNOG00000005987	protein_coding
1370037_at	ENSRNOG00000043219	protein_coding
1370038_at	ENSRNOG00000010806	protein_coding
1370039_at	ENSRNOG00000002539	protein_coding
1370040_at	ENSRNOG00000052140	protein_coding
1370041_at	ENSRNOG00000011705	protein_coding
1370042_at	ENSRNOG00000011705	protein_coding
1370043_at	ENSRNOG00000001989	protein_coding
1370045_at	ENSRNOG00000032293	protein_coding
1370046_at	ENSRNOG00000032293	protein_coding
1370047_at	ENSRNOG00000013994	protein_coding
1370048_at	ENSRNOG00000013656	protein_coding
1370049_at	ENSRNOG00000000306	protein_coding
1370050_at	ENSRNOG00000004026	protein_coding
1370051_at	ENSRNOG00000020136	protein_coding
1370052_at	ENSRNOG00000006136	protein_coding
1370054_at	ENSRNOG00000008956	protein_coding
1370055_at	ENSRNOG00000011582	protein_coding
1370057_at	ENSRNOG00000008937	protein_coding
1370058_at	ENSRNOG00000013658	protein_coding
1370059_at	ENSRNOG00000013658	protein_coding
1370060_at	ENSRNOG00000003815	protein_coding
1370061_at	ENSRNOG00000008001	protein_coding
1370062_at	ENSRNOG00000019428	protein_coding
1370063_at	ENSRNOG00000010308	protein_coding
1370064_at	ENSRNOG00000002879	protein_coding
1370065_at	ENSRNOG00000018257	protein_coding
1370066_at	ENSRNOG00000020878	protein_coding
1370067_at	ENSRNOG00000009715	protein_coding
1370068_at	ENSRNOG00000016838	protein_coding
1370070_at	ENSRNOG00000002051	protein_coding
1370071_at	ENSRNOG00000010265	protein_coding
1370072_at	ENSRNOG00000009514	protein_coding
1370073_at	ENSRNOG00000010352	protein_coding
1370074_at	ENSRNOG00000004049	protein_coding
1370075_at	ENSRNOG00000013521	protein_coding
1370076_at	ENSRNOG00000004713	protein_coding
1370077_at	ENSRNOG00000020405	protein_coding
1370078_at	ENSRNOG00000020746	protein_coding
1370079_at	ENSRNOG00000017130	protein_coding
1370080_at	ENSRNOG00000014117	protein_coding
1370081_a_at	ENSRNOG00000019598	protein_coding
1370082_at	ENSRNOG00000020652	protein_coding
1370083_at	ENSRNOG00000006715	protein_coding
1370084_at	ENSRNOG00000030904	protein_coding
1370085_at	ENSRNOG00000029185	protein_coding
1370086_at	ENSRNOG00000025074	protein_coding
1370087_at	ENSRNOG00000005963	protein_coding
1370088_at	ENSRNOG00000010934	protein_coding
1370089_at	ENSRNOG00000004473	protein_coding
1370090_at	ENSRNOG00000005620	protein_coding
1370091_at	ENSRNOG00000014183	protein_coding
1370092_at	ENSRNOG00000014971	protein_coding
1370093_at	ENSRNOG00000000716	protein_coding
1370094_at	ENSRNOG00000008508	protein_coding
1370095_at	ENSRNOG00000020399	protein_coding
1370096_at	ENSRNOG00000000562	protein_coding
1370097_a_at	ENSRNOG00000003866	protein_coding
1370098_at	ENSRNOG00000008372	protein_coding
1370099_at	ENSRNOG00000005081	protein_coding
1370100_at	ENSRNOG00000019228	protein_coding
1370101_at	ENSRNOG00000013890	protein_coding
1370102_at	ENSRNOG00000029264	protein_coding
1370103_at	ENSRNOG00000055382	protein_coding
1370104_at	ENSRNOG00000005947	protein_coding
1370105_at	ENSRNOG00000001250	protein_coding
1370106_at	ENSRNOG00000048389	protein_coding
1370107_at	ENSRNOG00000019353	protein_coding
1370108_a_at	ENSRNOG00000004527	protein_coding
1370110_at	ENSRNOG00000021140	protein_coding
1370111_at	ENSRNOG00000016675	protein_coding
1370112_at	ENSRNOG00000020723	protein_coding
1370113_at	ENSRNOG00000005731	protein_coding
1370114_a_at	ENSRNOG00000018903	protein_coding
1370115_at	ENSRNOG00000010938	protein_coding
1370116_at	ENSRNOG00000007686	protein_coding
1370117_at	ENSRNOG00000017524	protein_coding
1370118_at	ENSRNOG00000016278	protein_coding
1370119_at	ENSRNOG00000000855	protein_coding
1370120_at	ENSRNOG00000009311	protein_coding
1370121_at	ENSRNOG00000013039	protein_coding
1370122_at	ENSRNOG00000012176	protein_coding
1370124_at	ENSRNOG00000018958	protein_coding
1370125_at	ENSRNOG00000032002	protein_coding
1370126_at	ENSRNOG00000032916	protein_coding
1370127_at	ENSRNOG00000019681	protein_coding
1370128_at	ENSRNOG00000002582	protein_coding
1370129_at	ENSRNOG00000017822	protein_coding
1370130_at	ENSRNOG00000050519	protein_coding
1370131_at	ENSRNOG00000056836	protein_coding
1370132_at	ENSRNOG00000047143	protein_coding
1370133_at	ENSRNOG00000016547	protein_coding
1370134_at	ENSRNOG00000010023	protein_coding
1370135_at	ENSRNOG00000057713	protein_coding
1370136_at	ENSRNOG00000052574	protein_coding
1370137_at	ENSRNOG00000001547	protein_coding
1370138_at	ENSRNOG00000010121	protein_coding
1370139_a_at	ENSRNOG00000006324	protein_coding
1370140_a_at	ENSRNOG00000008020	protein_coding
1370142_at	ENSRNOG00000046548	protein_coding
1370143_at	ENSRNOG00000008332	protein_coding
1370144_at	ENSRNOG00000016217	protein_coding
1370145_at	ENSRNOG00000029205	protein_coding
1370146_at	ENSRNOG00000010199	protein_coding
1370147_at	ENSRNOG00000003884	protein_coding
1370148_at	ENSRNOG00000014964	protein_coding
1370149_at	ENSRNOG00000018693	protein_coding
1370150_a_at	ENSRNOG00000012404	protein_coding
1370151_at	ENSRNOG00000013704	protein_coding
1370153_at	ENSRNOG00000019661	protein_coding
1370156_at	ENSRNOG00000021259	protein_coding
1370157_at	ENSRNOG00000000413	protein_coding
1370158_at	ENSRNOG00000002886	protein_coding
1370159_at	ENSRNOG00000010557	protein_coding
1370160_at	ENSRNOG00000012084	protein_coding
1370161_at	ENSRNOG00000002052	protein_coding
1370162_at	ENSRNOG00000013733	protein_coding
1370163_at	ENSRNOG00000005424	protein_coding
1370164_at	ENSRNOG00000024629	protein_coding
1370165_at	ENSRNOG00000007495	protein_coding
